label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
shallow_squat,0.492912471,0.345018715,0.295526654,0.998883545,0.33227548,0.352308154,0.316262573,0.99817878,0.447330236,0.343577772,-0.000473629,0.999826312,0.240849137,0.555219352,0.118960455,0.999848962,0.325869411,0.525417089,-0.119537689,0.999905646,0.345641643,0.669108391,0.136397421,0.521765351,0.496276408,0.640941918,-0.073649667,0.952566028,0.285348445,0.874338508,0.004336342,0.768218935,0.471086591,0.884059727,-0.217795566,0.951923549
shallow_squat,0.482612848,0.328344911,0.319114476,0.999308646,0.328134298,0.351125062,0.304885447,0.998285592,0.44913429,0.33946541,0.012052855,0.999881506,0.241664231,0.552946508,0.116696261,0.999888122,0.327359647,0.52251941,-0.117262721,0.999938726,0.343566358,0.67345804,0.158365965,0.526494563,0.496263295,0.645119786,-0.100855149,0.972129047,0.289466053,0.873674154,0.021141812,0.789867759,0.470980883,0.884961903,-0.273643494,0.970962048
shallow_squat,0.476290762,0.352196336,0.301800072,0.99929738,0.329046816,0.350573421,0.333834916,0.99760586,0.441907853,0.336884767,0.01690625,0.99987632,0.241722509,0.552936792,0.12691468,0.999918282,0.327907741,0.52272141,-0.127774701,0.999958694,0.341879815,0.691596448,0.208549067,0.514576137,0.496630967,0.651674926,-0.072854578,0.978743315,0.285325855,0.884348571,0.043685816,0.795355916,0.470877409,0.892344832,-0.280394793,0.980933011
shallow_squat,0.422677934,0.272726417,0.166929185,0.999767542,0.306993604,0.343472332,-0.001497718,0.999221563,0.474756151,0.382281929,-0.104432993,0.999947071,0.248393208,0.588697851,0.088594317,0.999963582,0.341153294,0.61352098,-0.089360483,0.999984384,0.305727839,0.595407248,0.591569602,0.392177254,0.48610875,0.583232403,0.195521668,0.953403652,0.280502796,0.708495378,0.74534899,0.756994665,0.436596274,0.762089074,0.297847509,0.933416843
shallow_squat,0.420374781,0.277652323,0.170311034,0.999879718,0.304343998,0.347452223,-0.000142019,0.999638379,0.474424034,0.39219436,-0.106969655,0.999960959,0.246232942,0.591552556,0.088651381,0.999977231,0.339738905,0.619788945,-0.08939027,0.999989986,0.318854064,0.596883476,0.541597903,0.442475289,0.485397696,0.575346768,0.193371788,0.951324165,0.280490369,0.713188529,0.70288831,0.787604928,0.433997989,0.750383198,0.320098013,0.927544415
shallow_squat,0.417329341,0.271798909,0.165569261,0.999933064,0.303521395,0.342013389,-0.031684265,0.999802589,0.472141266,0.387528121,-0.090519331,0.999965429,0.240492731,0.58517772,0.078260571,0.999982178,0.335761756,0.619211733,-0.078957736,0.999992073,0.311686605,0.592712879,0.53165859,0.459546536,0.482124805,0.574162364,0.207561851,0.955844223,0.281139284,0.712129653,0.661777675,0.79272753,0.430551171,0.752506912,0.323050141,0.92978704
shallow_squat,0.416364819,0.268045992,0.151096955,0.999961615,0.30223912,0.339315712,-0.050102204,0.999881983,0.467259735,0.383387983,-0.087704033,0.999972701,0.241121456,0.58250618,0.071497895,0.999987423,0.33525911,0.610174656,-0.072319381,0.999994397,0.30147773,0.590833247,0.569823325,0.448396176,0.473773718,0.584806085,0.238423601,0.956335664,0.280827165,0.713531017,0.647001088,0.818877399,0.429215282,0.764578819,0.283962756,0.940734804
shallow_squat,0.426740706,0.248415709,0.144671738,0.999973118,0.314189523,0.324033648,-0.056127422,0.99990356,0.474078327,0.356486887,-0.082698621,0.999973238,0.257392496,0.564449072,0.064180538,0.999987423,0.344828367,0.586384058,-0.064915039,0.999995112,0.319449008,0.586757421,0.608471572,0.425316364,0.471207023,0.592934132,0.234802201,0.96229285,0.289014697,0.708122432,0.761155427,0.830442548,0.431967229,0.769787967,0.280198365,0.95399493
shallow_squat,0.433071434,0.248764828,0.126791194,0.99997735,0.318025798,0.322292805,-0.068831578,0.999907136,0.479114294,0.357691586,-0.082363099,0.999970615,0.264137417,0.564161003,0.062420499,0.99998641,0.349042922,0.586102486,-0.063103586,0.999995053,0.332143605,0.584002435,0.581957221,0.411279023,0.470612794,0.599150419,0.219818875,0.966383934,0.297018111,0.707816184,0.695070744,0.838396847,0.436136305,0.777633667,0.240707785,0.961474478
shallow_squat,0.237709731,0.231478378,-0.100258537,0.998668194,0.400516838,0.395923406,-0.419587761,0.998866618,0.511675358,0.257041872,0.039943982,0.998084188,0.694787204,0.757799625,-0.168387145,0.998564363,0.766283631,0.651315928,0.168852955,0.996398807,0.310044736,0.882681668,0.038296863,0.772516251,0.485939294,0.741716385,0.552148342,0.302382112,0.495397657,1.030832529,0.434355974,0.527132988,0.57524097,0.924526274,0.772042572,0.330496401
shallow_squat,0.231488004,0.242773101,-0.097907357,0.998198867,0.390234679,0.382223159,-0.411110371,0.998968959,0.509987235,0.262234241,0.029442398,0.997941494,0.691284299,0.764421523,-0.166259304,0.998623371,0.764376402,0.662384093,0.16689235,0.996345639,0.289800495,0.881793499,-0.056558412,0.818841815,0.461033791,0.7318905,0.496108711,0.236978188,0.492372811,1.029300451,0.446564138,0.466673285,0.547080815,0.924299538,0.789970636,0.258099675
shallow_squat,0.230408326,0.258699745,-0.048288051,0.997653425,0.365698069,0.423227787,-0.436208248,0.998531699,0.495222479,0.295667678,0.083155908,0.99699986,0.689041436,0.776212096,-0.185267165,0.998240769,0.752540588,0.677900016,0.185880885,0.996218443,0.29789263,0.860954642,-0.09161368,0.832821131,0.445335865,0.690420926,0.518049896,0.221156493,0.468564808,1.046508431,0.300911218,0.514612913,0.562583566,0.912536621,0.684278607,0.279504716
shallow_squat,0.537810802,0.17851603,0.197136641,0.991648197,0.30501321,0.230957612,0.100996621,0.999091387,0.464184612,0.289741963,-0.18143113,0.999419212,0.173563361,0.544975936,0.129175588,0.998979688,0.258113265,0.586357772,-0.129201055,0.999485135,0.325437278,0.650620222,0.587587774,0.120542355,0.474505275,0.692344785,0.106898665,0.836641788,0.275730401,0.86006546,0.611201584,0.213499367,0.344816774,0.913439572,0.138888329,0.732885599
shallow_squat,0.533381045,0.185786009,0.223686725,0.996970356,0.30436337,0.232455328,0.183730736,0.999287307,0.452006519,0.281686544,-0.189571902,0.99967885,0.173957646,0.544093966,0.145236418,0.999284267,0.252606392,0.581513762,-0.145044163,0.999686658,0.350913703,0.646871209,0.544569492,0.116892695,0.46523574,0.703336895,0.039977074,0.881365836,0.270957083,0.863187015,0.569239736,0.23896119,0.347715139,0.931189418,0.062765576,0.807676196
shallow_squat,0.513565481,0.183167011,0.269292414,0.998979211,0.305508763,0.226425096,0.162444949,0.999442399,0.459770888,0.259734631,-0.154272929,0.999787033,0.18973875,0.531274676,0.137708664,0.999324501,0.260232359,0.569194257,-0.137543738,0.99973917,0.404151231,0.587867022,0.403945476,0.173599586,0.473564774,0.672877967,-0.03776129,0.933877587,0.299583882,0.857830465,0.455636472,0.313147038,0.352081269,0.914899826,0.026241334,0.886479557
shallow_squat,0.522415698,0.259365052,0.524786353,0.996215284,0.457713038,0.364009917,0.096039571,0.999630809,0.644377649,0.336277485,0.316210032,0.998129368,0.575829744,0.634338617,-0.108737081,0.999967873,0.682128727,0.6112293,0.107641712,0.999940157,0.376495987,0.627520442,0.131703213,0.972690403,0.614490569,0.609019876,0.471272707,0.48601532,0.452120483,0.839832902,-0.033811193,0.937491953,0.664742291,0.753554285,0.321007311,0.588032663
shallow_squat,0.547093213,0.243237704,-0.158667296,0.998690903,0.656239808,0.314484268,0.011080445,0.999099314,0.486289293,0.347970068,0.052559331,0.998992085,0.6516186,0.565670192,-0.053270239,0.999435544,0.600313008,0.571597576,0.053200271,0.999414206,0.564868867,0.557383895,-0.193968639,0.901541233,0.469895333,0.608517468,-0.114415608,0.642940104,0.536304235,0.777886331,-0.221060053,0.873043358,0.506448209,0.810832322,-0.096159339,0.657909751
shallow_squat,0.550471783,0.230716482,0.549981833,0.998958051,0.487561792,0.33576417,0.107703388,0.999306083,0.673417032,0.306744486,0.299385518,0.998665869,0.57216388,0.573460817,-0.063934959,0.999634922,0.687204063,0.561866224,0.063243918,0.999542415,0.467106581,0.617347717,0.108189881,0.92081821,0.674990714,0.639992118,0.405833542,0.693629742,0.488112688,0.834858537,0.110143237,0.821948349,0.707707286,0.795252085,0.43894586,0.670243442
shallow_squat,0.549982905,0.22062701,0.459638983,0.999394774,0.507258415,0.332731962,0.125615433,0.999406397,0.669828057,0.301450729,0.241197586,0.998611391,0.580411553,0.563956559,-0.041524045,0.999860942,0.681059897,0.545836091,0.041180212,0.999761879,0.467650443,0.606037438,0.087204449,0.936212182,0.671975255,0.616252661,0.314669013,0.712890983,0.486411512,0.833896458,0.13254936,0.818502605,0.704267442,0.773768842,0.39846155,0.70890981
shallow_squat,0.547280192,0.178458497,0.72444135,0.999144018,0.510256588,0.260218143,0.219799981,0.998891592,0.684120953,0.246420994,0.449884474,0.997778952,0.612158298,0.508635223,-0.09358976,0.999274671,0.734513581,0.512573302,0.092992529,0.998873532,0.502098322,0.663516641,-0.090174317,0.94921422,0.681783617,0.660970926,0.186970487,0.75177753,0.507996202,0.90889138,-0.245629936,0.869639516,0.720628977,0.859726727,0.010190384,0.709350288
shallow_squat,0.519949973,0.265723109,0.340582043,0.999573886,0.500688374,0.344551116,-0.037662882,0.999559999,0.651778162,0.329604566,0.224450693,0.998488545,0.60704273,0.571633458,-0.119629547,0.999765098,0.696240664,0.552686989,0.118476547,0.999608159,0.470647335,0.567547977,0.064303063,0.968370557,0.654096544,0.598554194,0.491048306,0.596846759,0.526345015,0.763159811,-0.193384603,0.951260686,0.698882222,0.724678397,0.269803047,0.815372884
shallow_squat,0.508702993,0.256535798,0.490240246,0.999639034,0.502937198,0.322287321,0.089199156,0.999695301,0.645592272,0.310752183,0.337091357,0.998687267,0.606978059,0.533055186,-0.111783095,0.999894857,0.702948987,0.511512041,0.110675707,0.999808788,0.490129203,0.576925576,-0.03779513,0.976644039,0.645647109,0.577959239,0.362358361,0.651648998,0.526350677,0.785055578,-0.212411806,0.968182921,0.687513173,0.750236809,0.232849479,0.84826386
shallow_squat,0.568400025,0.14965415,0.19466874,0.99954915,0.391216487,0.202799395,0.059036784,0.999182999,0.542552352,0.234031811,-0.106142744,0.999375999,0.338073522,0.51894474,0.105489261,0.998314619,0.435703129,0.526346445,-0.105902672,0.999363363,0.347174436,0.650035739,0.41331917,0.505572736,0.561364114,0.660024643,0.040019725,0.814174771,0.310169548,0.850960493,0.297671974,0.661558211,0.465788305,0.914621294,-0.084264271,0.888850212
shallow_squat,0.472110927,0.16907914,0.417221516,0.999871612,0.306405634,0.254465938,0.242824212,0.999634504,0.471108943,0.254241705,0.068056673,0.999821424,0.207183793,0.559443116,0.108551398,0.999491692,0.307612181,0.567142367,-0.10989023,0.999814987,0.325971335,0.589838266,0.665458202,0.40378207,0.570673704,0.605659842,0.003179224,0.925642073,0.27115947,0.819499731,0.241409153,0.799476504,0.471900314,0.900471747,-0.538561225,0.964983582
shallow_squat,0.477110475,0.169295698,0.349688202,0.999930799,0.322615176,0.25162378,0.133627146,0.999717832,0.478725255,0.252296358,0.019006284,0.999908149,0.211516738,0.545317292,0.106948443,0.999766529,0.305816352,0.565004587,-0.107839197,0.999918163,0.334325343,0.588292599,0.658812582,0.444652498,0.561478376,0.610825837,-0.00692882,0.958211899,0.272305697,0.834203005,0.391205847,0.841567338,0.471945107,0.908133388,-0.446627408,0.982393742
shallow_squat,0.472788125,0.167744964,0.36121437,0.999955356,0.313242316,0.251323938,0.155025661,0.999724507,0.476772338,0.25157395,0.003154075,0.999938667,0.208177522,0.528108776,0.105507322,0.999875128,0.302388519,0.556362569,-0.106390812,0.999958992,0.335111648,0.587345839,0.646006525,0.37288332,0.553479433,0.611958206,-0.044875059,0.968378603,0.276891172,0.831691027,0.387986839,0.83101964,0.475103617,0.910573363,-0.511342049,0.988966584
shallow_squat,0.485825241,0.166819528,0.261223286,0.999943554,0.330860496,0.24430339,0.052122448,0.999680579,0.480829954,0.243812412,-0.035077035,0.999931097,0.211391836,0.51007545,0.087717831,0.999911189,0.3012878,0.528091848,-0.088199936,0.999974668,0.33700186,0.604158342,0.502363563,0.426500529,0.535294652,0.628069818,0.015557249,0.978337109,0.289196908,0.847721815,0.281422675,0.852721214,0.487614036,0.918192685,-0.327894479,0.992541075
shallow_squat,0.48802793,0.326048374,0.218318716,0.99988544,0.358672887,0.34915024,0.367532253,0.998219311,0.429983079,0.329894125,-0.028334595,0.999889374,0.1711815,0.5639956,0.137964725,0.999904633,0.234729111,0.561860621,-0.138381332,0.999947906,0.336948007,0.680017173,0.158773437,0.404116601,0.429791391,0.670802295,-0.120069265,0.986273348,0.236572132,0.892552197,0.066313423,0.689587533,0.37297374,0.904714704,-0.19423081,0.98535043
shallow_squat,0.48464033,0.331851989,0.205750823,0.999923408,0.377264619,0.366142273,0.395629913,0.998256207,0.422422647,0.329808593,-0.006786683,0.99989593,0.185245827,0.567467749,0.147032827,0.999866188,0.217521772,0.534613073,-0.147031158,0.99993068,0.381366611,0.674176037,0.100465827,0.397645831,0.413546771,0.660105705,-0.181333005,0.989948094,0.366324782,0.890964448,-0.026023867,0.617966235,0.393395305,0.913590729,-0.317387253,0.98632443
shallow_squat,0.491161078,0.34285289,0.199956596,0.999935567,0.382943958,0.37195614,0.384270668,0.997889519,0.435972124,0.33494553,0.00526768,0.99989593,0.202441067,0.556705654,0.142245293,0.999836028,0.224602357,0.538502872,-0.142409846,0.999918282,0.379953146,0.66634202,0.12641187,0.355813712,0.412648022,0.662326753,-0.164800361,0.992088795,0.373521745,0.87773037,0.047035042,0.553790033,0.380035311,0.900020361,-0.295278251,0.986218631
shallow_squat,0.471044242,0.355166227,0.268876135,0.999876201,0.366677135,0.372655481,0.420713514,0.996976793,0.427321255,0.329582542,0.03245645,0.999916077,0.189449236,0.556848109,0.151208699,0.999873281,0.220475718,0.537333488,-0.151632249,0.999944866,0.391767144,0.683674037,0.123346284,0.35919255,0.408922166,0.674574137,-0.199327886,0.994730532,0.374361694,0.896200657,0.009512894,0.591031194,0.360740215,0.910948873,-0.332813084,0.991378129
shallow_squat,0.468342304,0.350450307,0.248332784,0.999808192,0.357875973,0.350875795,0.405990988,0.996093929,0.423787892,0.329787135,0.00781243,0.999897182,0.184861049,0.554167569,0.153913304,0.999889851,0.212969244,0.545433521,-0.154357687,0.999954641,0.377910733,0.687231183,0.126316518,0.400309205,0.395673513,0.682464182,-0.175995886,0.995812178,0.359968364,0.901471674,0.055151235,0.636119723,0.336476684,0.90987891,-0.260135442,0.993819058
shallow_squat,0.464984357,0.359452695,0.277150363,0.999819696,0.380606055,0.387830079,0.441972613,0.995383561,0.409716636,0.331182897,0.047378488,0.999894559,0.203698784,0.564469516,0.146863639,0.999838173,0.218521014,0.536741197,-0.147138372,0.999937117,0.40932107,0.675541937,0.075084977,0.415685028,0.411642104,0.673303723,-0.215406954,0.99585557,0.394245863,0.908684075,-0.057002958,0.634132862,0.346765667,0.909482181,-0.349904925,0.994041681
shallow_squat,0.469870985,0.259666532,0.493723273,0.999645174,0.510536194,0.352567226,0.073945679,0.998945177,0.651286304,0.331231326,0.373601109,0.999011457,0.668524325,0.601157069,-0.143738598,0.999900162,0.79413569,0.580393255,0.142294183,0.999783874,0.444143027,0.662746251,-0.108520135,0.869478762,0.708552897,0.677480936,0.41066283,0.5160501,0.540832937,0.952088714,-0.365295023,0.902267337,0.768499315,0.910821497,0.297368407,0.820934713
shallow_squat,0.472447574,0.254585952,0.464834422,0.999800265,0.529655099,0.335405797,0.081448808,0.999436796,0.645086348,0.324468374,0.415811211,0.99900347,0.673970759,0.586666405,-0.147110716,0.999952793,0.794086456,0.570752025,0.145595938,0.999891281,0.449658036,0.672875226,-0.0974572,0.939694881,0.717532814,0.671240449,0.441905767,0.502448499,0.543400705,0.961395085,-0.429010451,0.95040828,0.77591306,0.918268621,0.273543626,0.818052828
shallow_squat,0.516486287,0.241860867,0.688558221,0.999896586,0.46605584,0.332532048,0.203376889,0.999779046,0.621588945,0.319037288,0.444662601,0.999424338,0.559839427,0.552261651,-0.110757083,0.999976099,0.66196543,0.543318212,0.110143632,0.999942899,0.435760349,0.576914132,-0.014747215,0.975543857,0.607356191,0.604601979,0.400060952,0.692929327,0.485649079,0.782456696,-0.267809033,0.97685796,0.626122296,0.761905909,0.166887596,0.87443316
shallow_squat,0.520842016,0.241255105,0.68289876,0.999827683,0.472053409,0.332182586,0.213922754,0.999747097,0.620739639,0.319004744,0.453759342,0.99925673,0.566235662,0.544291377,-0.116677463,0.999964356,0.662030697,0.536585867,0.116213709,0.999918282,0.43603313,0.583809316,-0.066289857,0.972365618,0.590626895,0.617286921,0.324897259,0.65696466,0.484900802,0.794797122,-0.351338744,0.970848441,0.621600449,0.772501409,0.030357933,0.819485784
shallow_squat,0.550090313,0.390986294,0.241431504,0.998746574,0.466601253,0.421902478,0.132426292,0.999642432,0.545367599,0.448101133,-0.028585894,0.999772549,0.412264645,0.565309942,0.091442309,0.999926388,0.460879028,0.577988863,-0.091849864,0.999961615,0.479591489,0.558031976,0.440547109,0.39519608,0.570580781,0.588954866,0.020334242,0.948514521,0.452975065,0.633876562,0.501938045,0.735366106,0.538172007,0.701722264,-0.063700199,0.972089052
shallow_squat,0.432093143,0.195299804,0.535727799,0.999687135,0.325131446,0.297067434,0.314955235,0.999716341,0.460119605,0.28238374,0.109635152,0.999901652,0.285961777,0.535811245,0.116000108,0.999956548,0.378253609,0.538396895,-0.116654217,0.999973357,0.38289544,0.592051148,0.254676133,0.557248116,0.538677931,0.590877593,-0.044134885,0.970236778,0.318412781,0.792007565,-0.027225191,0.852573156,0.474259198,0.810936809,-0.331961364,0.985465348
shallow_squat,0.633367538,0.311289191,-0.018554416,0.991235793,0.659912646,0.458345354,-0.372811764,0.99457711,0.777822375,0.345700234,-0.124599777,0.995517433,0.903574347,0.661973834,-0.097210743,0.953470528,0.965604663,0.593156278,0.097689234,0.960498333,0.923759341,0.63997227,0.12641269,0.310515523,1.002011895,0.584644198,0.343771636,0.122042492,0.965973079,0.661549568,0.676217914,0.133989751,1.021862388,0.599134684,0.778096855,0.101637125
shallow_squat,0.495301157,0.260273099,0.598047078,0.996677697,0.448501498,0.354575545,0.175021008,0.998458087,0.609296322,0.340495527,0.379605234,0.99873966,0.551467776,0.568678975,-0.079085574,0.988204122,0.664016783,0.554477572,0.077862337,0.990318656,0.388827115,0.554339349,0.152982607,0.80843991,0.648760498,0.566274941,0.443178475,0.610275865,0.434524268,0.783241212,0.065579958,0.755595803,0.654025257,0.7383371,0.353599995,0.702358544
shallow_squat,0.490853667,0.26110363,0.617378771,0.998813748,0.447669536,0.34852621,0.189341441,0.999396741,0.610358775,0.33343941,0.389943421,0.999419391,0.566819549,0.55815959,-0.085544012,0.995875955,0.67056793,0.546129942,0.084426463,0.996607244,0.396991044,0.557378709,0.11270006,0.918382049,0.645476818,0.577634931,0.422812492,0.691447258,0.435994267,0.791805506,0.024836114,0.897199869,0.6567958,0.749114394,0.344503611,0.827004433
shallow_squat,0.501228571,0.246483743,0.616484702,0.999629974,0.460890591,0.33455804,0.207695842,0.999695241,0.624403,0.318619072,0.396417528,0.99954623,0.576518297,0.535099328,-0.087833516,0.998799384,0.689713836,0.527443647,0.086983986,0.998994172,0.410387337,0.571881831,-0.043816254,0.964379787,0.656858146,0.596034288,0.319934517,0.72010231,0.438596696,0.812528074,-0.165555492,0.954847336,0.66541642,0.782229483,0.263701111,0.865843415
shallow_squat,0.567967474,0.190764129,0.616435766,0.999760389,0.540938616,0.270146638,0.172262013,0.999662638,0.70328027,0.255438238,0.402559847,0.999412,0.652168512,0.526192665,-0.113132551,0.999603033,0.765485108,0.511192262,0.111936145,0.999649107,0.472376645,0.642315865,-0.018729778,0.983861685,0.759536207,0.63053757,0.388744622,0.814212263,0.523060143,0.880052745,-0.349569827,0.978657305,0.784121573,0.834262431,0.113354772,0.913756073
shallow_squat,0.583744466,0.170197397,0.701978207,0.999832153,0.551378727,0.246836022,0.192695677,0.999650598,0.728320956,0.23406589,0.43093881,0.999467671,0.660191476,0.51879108,-0.11079514,0.999799073,0.786291957,0.498983264,0.109576896,0.999813974,0.473879457,0.6234079,0.042028699,0.990814447,0.785489202,0.610196531,0.394507587,0.872417569,0.531223297,0.871726155,-0.296302587,0.988669991,0.806196332,0.819341063,0.062085915,0.950582206
shallow_squat,0.587490201,0.173447385,0.71228683,0.999889553,0.539493859,0.274931192,0.203344747,0.999610305,0.727356493,0.245665208,0.406650543,0.999486268,0.661007464,0.545764744,-0.09170381,0.999880791,0.791456878,0.526133835,0.090350553,0.999886513,0.463841885,0.643978894,0.110626504,0.991865635,0.784511566,0.619987249,0.432453513,0.894875646,0.528631628,0.89725244,-0.329689652,0.992686212,0.809939444,0.84124732,-0.014881128,0.969323695
shallow_squat,0.585570455,0.187886,0.689952195,0.999583662,0.546807885,0.272508413,0.169750452,0.99955231,0.72988236,0.251458168,0.422047019,0.999114335,0.677138388,0.545741737,-0.122868232,0.999938726,0.800575376,0.525474191,0.121570081,0.999906123,0.482914239,0.626747668,-0.049801573,0.988533497,0.793188453,0.609140873,0.45094943,0.771814764,0.539225221,0.878462851,-0.230737075,0.977411091,0.816426039,0.822515428,0.359023064,0.869249701
shallow_squat,0.593812287,0.186514959,0.600864768,0.999502122,0.551725328,0.272074699,0.112118378,0.999631166,0.733494222,0.256247818,0.389438808,0.998894453,0.681798518,0.543574154,-0.129159778,0.99995172,0.800166845,0.525187612,0.127884656,0.999904335,0.492555141,0.618834496,-0.054510091,0.988368928,0.791955233,0.607427776,0.461460739,0.763466656,0.544959724,0.864890635,-0.301634848,0.980215132,0.817116797,0.819181025,0.274673045,0.881166518
shallow_squat,0.495235801,0.207479388,0.334509999,0.994993687,0.495488763,0.277413607,-0.081798732,0.999754071,0.648357391,0.25650233,0.282294363,0.998940349,0.60566622,0.526548564,-0.141471475,0.999467313,0.696984351,0.512112856,0.14115876,0.999134064,0.485174417,0.657958269,-0.134272292,0.960632384,0.646202445,0.653052866,0.32066825,0.685718834,0.528539658,0.870412946,-0.16831167,0.932105482,0.690222859,0.824067593,0.35025087,0.667060375
shallow_squat,0.489258438,0.175278008,0.36016342,0.99797827,0.487947077,0.24961786,-0.06970723,0.999712765,0.643881142,0.23800312,0.290009409,0.999192178,0.588865578,0.516361475,-0.127939776,0.999589384,0.680104792,0.501377344,0.127723709,0.999198556,0.484006196,0.678350449,-0.160368279,0.978539288,0.639025807,0.668673098,0.225498289,0.720316231,0.521509945,0.895301759,-0.217304289,0.954679191,0.683587372,0.852754653,0.203529581,0.706728816
shallow_squat,0.494857579,0.275131851,0.347039074,0.999699295,0.503459394,0.337829918,-0.013204675,0.999837935,0.641996086,0.304646879,0.3315171,0.999285221,0.637239516,0.544166625,-0.143406495,0.99990046,0.730539083,0.528534174,0.1427733,0.999761701,0.47584191,0.59090817,-0.051170096,0.982884169,0.634593844,0.597669661,0.508119166,0.519840479,0.528886795,0.787300229,-0.138704285,0.96723628,0.692589581,0.746790528,0.555856466,0.715059936
shallow_squat,0.491322815,0.257634223,0.415157497,0.999660015,0.495274216,0.326417595,0.034411933,0.99977535,0.64192605,0.289324194,0.344385058,0.999090075,0.636610985,0.533201218,-0.134044111,0.999910414,0.729294717,0.515437901,0.133377984,0.999783397,0.472665489,0.594303131,-0.078108534,0.980507791,0.633684695,0.590599656,0.430192471,0.496508926,0.528583109,0.794498026,-0.175490305,0.960765421,0.692065239,0.747793436,0.434543163,0.699815035
shallow_squat,0.488995105,0.254402608,0.347420037,0.999742985,0.502234161,0.317536831,-0.010694139,0.999796808,0.643480003,0.283987999,0.339571536,0.999170244,0.636590898,0.528385103,-0.139466375,0.999931633,0.72952193,0.512105763,0.138773829,0.999827266,0.478196353,0.593906283,-0.097008675,0.980529428,0.636471272,0.59097594,0.480420828,0.478336066,0.528790295,0.795281112,-0.223731309,0.962447703,0.692057729,0.749172151,0.505666316,0.705705225
shallow_squat,0.487993121,0.250508428,0.397182852,0.999803245,0.49770546,0.314327478,0.023823282,0.999832511,0.643980563,0.284081489,0.341140807,0.999249458,0.627916217,0.528458297,-0.141462013,0.999942899,0.722694159,0.514001667,0.140859798,0.999844611,0.475829661,0.612259805,-0.159980223,0.980141103,0.639169395,0.597309053,0.437578499,0.449888855,0.527394235,0.821986377,-0.286170155,0.959395945,0.690950632,0.770837486,0.469650358,0.681692123
shallow_squat,0.521120489,0.191039994,0.45577687,0.999882042,0.504120052,0.297317237,0.031725649,0.999745846,0.667753398,0.27061969,0.298927784,0.999436796,0.59573257,0.561936259,-0.109963238,0.999953032,0.706548452,0.542928398,0.10868413,0.99990046,0.4538683,0.618260801,0.06934882,0.984882772,0.683882058,0.593812287,0.444802135,0.555018842,0.504153669,0.82940644,-0.178094015,0.971198916,0.714095712,0.758056521,0.221705481,0.744357586
shallow_squat,0.48928991,0.129334077,0.195060521,0.999908149,0.484479368,0.218114108,-0.200844929,0.999804556,0.64153564,0.215612739,0.216002747,0.999540746,0.5476349,0.516099453,-0.147441566,0.999828637,0.640911937,0.507194638,0.14729996,0.999630272,0.473301709,0.71266371,-0.108124465,0.985945582,0.63320899,0.684122086,0.346243531,0.655735433,0.477734685,0.929212272,-0.137565926,0.967425883,0.662720621,0.867030144,0.452618361,0.732922316
shallow_squat,0.481537789,0.146876395,0.218132302,0.999896586,0.479458719,0.221709847,-0.190713853,0.999836743,0.63806355,0.222253248,0.216475725,0.999557078,0.551405251,0.516169012,-0.155740857,0.999762237,0.645202994,0.507438064,0.155538887,0.999427974,0.467323065,0.699367583,-0.108925067,0.988350749,0.625701606,0.67189461,0.37158668,0.6711936,0.473737746,0.916187584,-0.142218009,0.972271502,0.659417868,0.857913852,0.473132938,0.711945832
shallow_squat,0.494866163,0.157685012,0.25016126,0.999876678,0.482909292,0.233969495,-0.160221055,0.999806762,0.638216734,0.234896854,0.246562079,0.999356925,0.55852139,0.523251772,-0.157435521,0.999789,0.653008044,0.515628338,0.157110989,0.99941963,0.462457508,0.693529844,-0.123594403,0.990900517,0.626127422,0.666607618,0.415330917,0.667486072,0.473958492,0.913884103,-0.217505977,0.979118466,0.663872898,0.847488463,0.47499004,0.713558972
shallow_squat,0.511948168,0.161087438,0.250360519,0.999854922,0.492789239,0.259082615,-0.160794333,0.999669075,0.665471077,0.249739751,0.247358948,0.998707592,0.591401279,0.548024058,-0.146320656,0.999797046,0.698002815,0.531947494,0.145676494,0.999453306,0.458362758,0.669910014,0.002465748,0.990730882,0.661436856,0.63164264,0.516822994,0.672717333,0.496179193,0.894856334,-0.189143896,0.983401299,0.701474667,0.825634599,0.444688827,0.770013571
shallow_squat,0.518283308,0.180872649,0.42326206,0.999910951,0.492960751,0.279904842,-0.015107609,0.999703288,0.664680421,0.267480761,0.344966799,0.998836637,0.59799099,0.560418248,-0.160309061,0.999882758,0.705804348,0.545772612,0.159508243,0.999674261,0.457603842,0.650976121,-0.054430041,0.992781579,0.667217553,0.620043814,0.52674669,0.701725841,0.500425339,0.868322849,-0.365951866,0.988600671,0.70472759,0.7907359,0.277389616,0.819703281
