label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
lumbar_error,0.120788723,0.141263008,-0.200063854,0.995328188,0.338012695,0.241160095,-0.40797177,0.992297828,0.296015173,0.260266542,0.155666083,0.990675151,0.400312454,0.521292567,-0.445657641,0.744285166,0.336495727,0.495677084,0.190259248,0.124104626,0.294498533,0.736551523,-0.273237348,0.698804379,0.277925014,0.711779177,0.132194266,0.108849213,0.821591318,0.440988481,-0.185361251,0.998968184,0.741693318,0.432187587,0.186408609,0.996747732,0.484909415,0.630606294,-0.222740948,0.717873454,0.403861135,0.507884204,0.422162324,0.132315204,0.747946203,0.676119864,0.254143268,0.22707817,0.684001744,0.628215492,0.458278,0.081457637
lumbar_error,0.11003077,0.151122868,0.055231292,0.995755792,0.384049267,0.155040383,-0.386445969,0.997958124,0.34228763,0.176840305,0.494268447,0.996282637,0.49557212,0.371265352,-0.379525602,0.683637083,0.452920169,0.353672385,0.55462569,0.090063103,0.454843342,0.523425698,-0.168808281,0.53524363,0.438702583,0.494320661,0.400755376,0.064790525,0.842082143,0.318944722,-0.271186262,0.995558918,0.732159436,0.34075433,0.271284133,0.994753301,0.601819754,0.51566726,-0.498194277,0.774501979,0.458860785,0.444233358,0.403842151,0.164891586,0.73060298,0.633964479,-0.257347107,0.386737317,0.640539229,0.585404575,0.210789219,0.059181377
lumbar_error,0.102491044,0.149360433,0.172018424,0.998392045,0.378221184,0.1495426,-0.254647791,0.998935401,0.334630579,0.178567573,0.637269557,0.998062134,0.497606158,0.355187654,-0.238462582,0.648979068,0.446208268,0.357129335,0.66546905,0.067574799,0.464241117,0.463530511,0.002267484,0.434239775,0.432520509,0.475022167,0.412678301,0.041982599,0.831309259,0.308396816,-0.272757411,0.998494565,0.714167953,0.339038402,0.272992522,0.997655213,0.585208774,0.471175611,-0.622798204,0.795414031,0.436019897,0.428151399,0.189923897,0.162855402,0.726818502,0.600121319,-0.665844977,0.375852287,0.605465531,0.557110429,-0.236497611,0.044371847
lumbar_error,0.097195618,0.14894104,0.127806872,0.999095678,0.381416023,0.159365535,-0.337458551,0.999241412,0.340522528,0.180312946,0.595338881,0.998141766,0.488451362,0.37931636,-0.351773173,0.638954043,0.454859674,0.375561088,0.618717849,0.05418019,0.45123291,0.535746872,-0.142897561,0.445593029,0.428042054,0.523681462,0.397239923,0.032427188,0.831291974,0.320933282,-0.275754124,0.999308169,0.712791204,0.347171158,0.275978446,0.998497069,0.587096095,0.501253545,-0.769554019,0.76491493,0.387331247,0.447245568,0.103110485,0.136044547,0.74797827,0.686793149,-0.86630553,0.342298448,0.604713976,0.64102596,-0.298403382,0.036675833
lumbar_error,0.955563128,0.177560359,-0.176704794,0.998442113,0.71480763,0.214611903,0.315292507,0.997255802,0.68332535,0.179234117,-0.517620564,0.999054432,0.558631301,0.349633366,0.386839688,0.077721171,0.512617528,0.374826789,-0.433125079,0.867954969,0.517536461,0.458714992,0.292043447,0.049137786,0.525286734,0.51386416,-0.11183469,0.586566746,0.254281968,0.278511167,0.272209823,0.994301736,0.167908579,0.269686788,-0.271107584,0.996812046,0.504591227,0.442988753,0.446312159,0.351307541,0.447276652,0.485433251,-0.297695845,0.948964119,0.251480103,0.5601933,0.602733612,0.294820756,0.198694736,0.664544642,-0.007069164,0.8699224
lumbar_error,0.927514017,0.157030433,-0.133225158,0.998976707,0.690363467,0.181660116,0.310268223,0.996385694,0.673844099,0.159558252,-0.464098215,0.999108315,0.494717687,0.284362167,0.309207499,0.037199769,0.457775623,0.334412932,-0.452372521,0.846836567,0.466518074,0.373835713,0.156258076,0.025150951,0.436480522,0.50403899,-0.281850576,0.442331076,0.250391364,0.272426337,0.246585727,0.979861736,0.17705895,0.253155917,-0.244964048,0.993672371,0.414507449,0.430211753,0.318653136,0.294602305,0.334556282,0.436423302,-0.666188061,0.950109243,0.2245083,0.589611769,0.398118675,0.213444635,0.198268309,0.702919841,-0.759237468,0.831792951
lumbar_error,0.926609695,0.061596084,0.196170822,0.999960721,0.74999249,0.18755573,0.667501092,0.999692559,0.661040962,0.034753479,0.136933804,0.999964476,0.647378802,0.301495999,0.428107023,0.053095005,0.422296405,0.115600832,-0.208052248,0.792237699,0.523636997,0.356377095,-0.154318705,0.03338128,0.316129744,0.214619592,-0.629710793,0.387023687,0.338335514,0.318870395,0.178366736,0.999465406,0.259254664,0.226225913,-0.17777814,0.999507785,0.458702862,0.542099833,-0.309928179,0.653339088,0.391972572,0.41381982,-0.656201661,0.966879249,0.290749967,0.80685842,-0.805693805,0.557411075,0.274052113,0.759936988,-1.088962674,0.857696056
lumbar_error,0.942379057,0.178851083,0.099950895,0.999712467,0.759254754,0.254638344,0.57575798,0.999002695,0.690037489,0.104371049,0.009298199,0.999882817,0.608199418,0.347239882,0.441140056,0.05240798,0.42445901,0.168680832,-0.192516744,0.768215597,0.525476992,0.376173019,0.020743381,0.033188902,0.336868048,0.256229937,-0.434909105,0.29548043,0.277685672,0.35186857,0.200943887,0.995472074,0.230736196,0.266988248,-0.200601965,0.997590482,0.381426096,0.556787014,-0.087149732,0.608923137,0.301309258,0.465067655,-0.611227989,0.974292874,0.301531464,0.856545866,-0.434546262,0.496657014,0.093725316,0.729682922,-0.853265584,0.892391324
lumbar_error,0.926721632,0.155522794,-0.146633446,0.999717355,0.671832442,0.184029937,0.370042026,0.997526407,0.656403601,0.195388615,-0.59388864,0.999164402,0.605369627,0.420368761,0.365074605,0.118969031,0.545996249,0.457407564,-0.5096367,0.794697464,0.600993395,0.591287971,0.1705302,0.066155441,0.573850274,0.559826314,-0.135734275,0.693826914,0.193984464,0.250004649,0.286991656,0.998687923,0.127126738,0.245751604,-0.286397517,0.998832703,0.498431772,0.425511032,0.40653345,0.197253898,0.451717645,0.470193654,-0.452022284,0.839918494,0.233586252,0.50884676,0.476370305,0.210044414,0.169442981,0.47380513,0.265226483,0.300888419
lumbar_error,0.939970672,0.167621687,-0.216569737,0.99956882,0.689988315,0.202238739,0.314486712,0.994894266,0.656958759,0.200745225,-0.626386821,0.997682035,0.622105181,0.440010846,0.332856327,0.095019571,0.54646486,0.464955062,-0.521526277,0.741819441,0.612059176,0.596500754,0.147360519,0.050754223,0.594621122,0.545994639,-0.151327595,0.621077299,0.208570346,0.274787456,0.284541667,0.998315096,0.132953718,0.264335096,-0.283437848,0.998666644,0.493917942,0.469653249,0.380648643,0.265754461,0.436846346,0.481746703,-0.578993201,0.899525166,0.234620571,0.579574049,0.425138563,0.290551394,0.168920889,0.59496814,-0.006207597,0.486788988
lumbar_error,0.936677456,0.17373389,-0.20075123,0.99966073,0.684608996,0.204011664,0.327678919,0.994818687,0.658264816,0.198790833,-0.598423183,0.997546375,0.628202319,0.423899174,0.356817484,0.105012752,0.555083752,0.461243451,-0.529470861,0.785898924,0.629613042,0.592377365,0.193595797,0.055138312,0.615997672,0.569388986,-0.183223218,0.668364704,0.210576206,0.278381377,0.273869783,0.998538792,0.132330194,0.268670738,-0.272778153,0.998878419,0.515410602,0.46994248,0.397554159,0.325437427,0.421296358,0.472779632,-0.525232136,0.944837868,0.227483541,0.567645788,0.45967859,0.353113234,0.188460961,0.582044065,0.080153376,0.656478524
lumbar_error,0.95261842,0.165193245,-0.257051408,0.999298751,0.710056186,0.218421981,0.285595864,0.991288185,0.670485616,0.207175076,-0.639467001,0.997285128,0.587628186,0.437041491,0.307728261,0.079675786,0.532014072,0.471178859,-0.512320161,0.75953263,0.578774929,0.560756981,0.162269071,0.041227229,0.53237313,0.597117364,-0.161322966,0.612808406,0.218364209,0.299050391,0.261790425,0.998146415,0.133070529,0.28801015,-0.260890126,0.99890095,0.517862856,0.464367419,0.440928876,0.313675791,0.414216995,0.449887246,-0.7319749,0.928899586,0.307857305,0.519923627,0.444966078,0.297177523,0.291794598,0.544313073,0.007800536,0.40674147
lumbar_error,0.15696761,0.200707361,-0.095343798,0.997638822,0.375697285,0.152419388,-0.481037885,0.999654114,0.336324662,0.101598471,0.186650097,0.999575555,0.561734021,0.304043829,-0.42407003,0.961555302,0.465777665,0.210091233,0.438053757,0.084793434,0.500759959,0.484724194,-0.155840009,0.966092288,0.414733231,0.33706212,0.527432919,0.149707854,0.827202439,0.232398376,-0.185717076,0.99973011,0.753970563,0.209726691,0.185891941,0.99956423,0.617191792,0.507143974,-0.13980104,0.930887461,0.542623281,0.435758829,0.398582965,0.311325759,0.870716095,0.47754848,0.163622051,0.640311182,0.730618238,0.593723118,0.398760706,0.352274567
lumbar_error,0.146919474,0.22987923,-0.01240718,0.998557806,0.362542599,0.225411907,-0.415588975,0.999680698,0.349275321,0.128932908,0.268988013,0.999022961,0.457054406,0.49200964,-0.439443231,0.981807709,0.521215618,0.243749693,0.440402955,0.054631118,0.458211452,0.728985071,-0.17722854,0.981783867,0.597827911,0.430627167,0.513203681,0.089163117,0.887913585,0.244953111,-0.184336409,0.998958707,0.809581578,0.211687863,0.184855461,0.997625828,0.646047235,0.545376778,-0.047768947,0.95284909,0.551670849,0.486919671,0.33382678,0.391244411,0.631764829,0.848984659,0.170209318,0.872235358,0.644221485,0.712004304,0.450956136,0.500856221
lumbar_error,0.149628684,0.228758916,0.003290947,0.998829782,0.368998528,0.227349013,-0.395472854,0.999713063,0.351343632,0.112931788,0.288446844,0.999106824,0.456101626,0.49163264,-0.406074584,0.987487197,0.513775051,0.246933609,0.464142859,0.047841832,0.451336116,0.72573036,-0.131994247,0.985388875,0.563887835,0.442503542,0.523216665,0.078712232,0.889029622,0.250322014,-0.179573715,0.998825848,0.799749792,0.20949246,0.179985821,0.997324228,0.638672411,0.546415925,-0.007808726,0.950520992,0.577179015,0.485978663,0.360739112,0.382099539,0.636377335,0.854096711,0.242489204,0.933481514,0.655109942,0.722559631,0.512084782,0.512218893
lumbar_error,0.158185482,0.230984554,-0.084269986,0.997973859,0.383949965,0.178735003,-0.463741839,0.999437988,0.341228098,0.158301398,0.256891251,0.998755038,0.569414258,0.359589785,-0.454987645,0.950754344,0.480123311,0.277204573,0.428647667,0.061642546,0.512085021,0.542038143,-0.231154174,0.952741861,0.433015585,0.417959929,0.412767887,0.105279446,0.839932621,0.272889227,-0.185706124,0.999023795,0.743848443,0.269034982,0.186340541,0.998136222,0.617642045,0.590372622,-0.118356407,0.943768442,0.543161571,0.514781237,0.316639066,0.285294116,0.728597939,0.748323798,0.250579119,0.74194932,0.622128606,0.770187974,0.47286424,0.303539544
lumbar_error,0.114848234,0.254860193,0.018726287,0.998438776,0.344763398,0.234647736,-0.403238297,0.999524057,0.325146258,0.159904674,0.347176075,0.998454094,0.443298936,0.504962862,-0.425261706,0.964468002,0.443633348,0.31982097,0.494897693,0.064216241,0.436372131,0.738867164,-0.174750015,0.969452083,0.452863485,0.528750777,0.495338172,0.112393878,0.866324306,0.266473323,-0.194455102,0.99866575,0.770852506,0.249482721,0.195011944,0.997395396,0.63435632,0.573096931,-0.057654686,0.942161083,0.533750057,0.508042574,0.349088252,0.327738672,0.607195377,0.873287439,0.168493792,0.894623041,0.647197843,0.733843148,0.469182372,0.45870766
lumbar_error,0.09376958,0.266693354,0.030057721,0.999135613,0.307786852,0.308590651,-0.34917894,0.999736667,0.325257152,0.230321884,0.405364543,0.998144746,0.410046071,0.615885556,-0.396495908,0.961879373,0.423628598,0.519955456,0.461839974,0.055002067,0.461842209,0.890209258,-0.18589443,0.93998903,0.450083077,0.785491407,0.419229448,0.069435023,0.83127141,0.430035591,-0.209842116,0.996442378,0.810453713,0.378645718,0.210550696,0.991108835,0.493031919,0.719554901,-0.144170672,0.867916226,0.429735184,0.623012841,0.280521303,0.136969596,0.545399427,1.072147012,0.139325574,0.77256155,0.495173216,1.031308413,0.389778793,0.186036244
lumbar_error,0.09173204,0.263688773,0.029981131,0.998019397,0.298717618,0.314398766,-0.322383642,0.999717891,0.3315413,0.177835524,0.363710105,0.998167753,0.396913975,0.620625436,-0.364754319,0.971380889,0.46898061,0.404503942,0.488331348,0.048129026,0.455413073,0.879125178,-0.080668144,0.932864368,0.478537261,0.645742238,0.509706438,0.058604646,0.828925669,0.425663382,-0.198209316,0.995380104,0.844096243,0.315096229,0.198541179,0.989376009,0.507709384,0.742134452,-0.093935348,0.832314074,0.530311406,0.59845233,0.362951279,0.119780637,0.65035516,1.032132745,0.248312429,0.706297994,0.628159523,0.95819509,0.519730926,0.163766161
lumbar_error,0.087649301,0.262651563,0.051277038,0.998443723,0.298141092,0.315516591,-0.31075114,0.999773681,0.328585029,0.185100168,0.390786767,0.998461783,0.396252632,0.613404512,-0.35759294,0.973655164,0.432413161,0.459604502,0.484213591,0.047328562,0.456505328,0.881654441,-0.11872749,0.936201632,0.467813045,0.70277369,0.498035043,0.057292059,0.828734517,0.421667784,-0.199776798,0.996100843,0.842936516,0.316267341,0.200163499,0.99045378,0.515875459,0.727237105,-0.107362106,0.863516092,0.495286316,0.593908608,0.330156058,0.114888735,0.619564235,1.0427984,0.196630344,0.747996569,0.576843977,0.995841146,0.460291505,0.161592796
lumbar_error,0.091052942,0.262925535,-0.045342367,0.998947144,0.305903524,0.287585855,-0.364717424,0.99973917,0.320209771,0.206047669,0.376725554,0.998583734,0.420548975,0.593718886,-0.411943942,0.963297665,0.428681165,0.501616299,0.425736398,0.061229989,0.467559963,0.881295025,-0.196639836,0.932085752,0.463075221,0.761848092,0.394380927,0.064784192,0.839342237,0.401593924,-0.200215697,0.995400369,0.838561773,0.32406795,0.200788155,0.989088595,0.550000489,0.702990174,-0.096191905,0.87040633,0.503385127,0.613048196,0.303222805,0.114204183,0.585607231,1.050504923,0.204014167,0.789329886,0.547389686,1.018611312,0.446996659,0.155814305
lumbar_error,0.081041925,0.238438025,-0.04169884,0.998912752,0.311163932,0.270123392,-0.388341308,0.999619484,0.314077586,0.199572429,0.37839976,0.997656405,0.437059253,0.584199846,-0.441501111,0.960686743,0.439581156,0.46598658,0.42989701,0.056159467,0.463614345,0.852012992,-0.198569179,0.917592287,0.458249003,0.702673733,0.384307355,0.052146729,0.841780007,0.381376892,-0.212534696,0.994194746,0.818684697,0.326834828,0.213267103,0.986400902,0.536557257,0.729940236,-0.146342129,0.835811436,0.481229335,0.621302783,0.311361104,0.098903559,0.629136145,1.035671234,0.18877767,0.698281825,0.590712488,1.008229613,0.432126313,0.113969103
lumbar_error,0.091240302,0.22665146,-0.071741104,0.984724462,0.331590384,0.193970054,-0.477240205,0.993334293,0.306950599,0.23143585,0.358296812,0.991033494,0.499547303,0.408569574,-0.429322749,0.848689079,0.457251489,0.374438971,0.576919854,0.044776376,0.462462097,0.608276606,-0.016439904,0.671097457,0.446468085,0.534329832,0.530549526,0.039426193,0.847239375,0.360128045,-0.246195912,0.971033454,0.780519724,0.368843019,0.246993452,0.967067063,0.59150821,0.762234509,-0.278667927,0.74211055,0.599012554,0.692806721,0.357385278,0.099714354,0.798308671,0.985341609,0.117550902,0.465786427,0.781394124,0.955342591,0.39024663,0.081894152
lumbar_error,0.093773611,0.264362127,-0.02973095,0.991399348,0.30781284,0.30090785,-0.39820677,0.996598184,0.322402269,0.203265622,0.351069301,0.995195389,0.404827446,0.613692462,-0.434954554,0.892938137,0.407227486,0.524225891,0.429613918,0.080124728,0.464550763,0.899852514,-0.209589928,0.786305189,0.439604461,0.776315093,0.365135282,0.075853594,0.842664659,0.42252779,-0.19739078,0.984274983,0.812550664,0.359234601,0.197888464,0.979913473,0.519283712,0.736044407,-0.145112529,0.771790683,0.511004388,0.620953321,0.373637885,0.108156532,0.631457865,1.016911507,0.277891129,0.490092337,0.615484953,0.948480368,0.513454616,0.097324438
lumbar_error,0.095816739,0.264192581,-0.045510307,0.997380435,0.313595653,0.297732323,-0.399957418,0.9988662,0.323184401,0.203316078,0.3610515,0.997557759,0.407083571,0.609493792,-0.435406595,0.934320807,0.402452737,0.520811677,0.42778632,0.087523319,0.466419429,0.892096996,-0.211773083,0.891275167,0.426235199,0.766228199,0.375059545,0.087932236,0.844300926,0.419159025,-0.194414079,0.992953122,0.816152036,0.357199222,0.194803014,0.988283694,0.532132864,0.718138218,-0.111589663,0.79861474,0.51914233,0.610433459,0.4038288,0.117498323,0.653826535,0.996057272,0.328038722,0.552635849,0.633470774,0.93483305,0.568859816,0.117673069
lumbar_error,0.119288675,0.178767055,-0.293339431,0.995376408,0.385678887,0.164518282,-0.789115846,0.99685961,0.37164402,0.174166366,0.25408116,0.990841866,0.521792769,0.425230891,-0.84780091,0.869158566,0.538038552,0.333737284,0.320352107,0.057729989,0.437297046,0.643361747,-0.611050546,0.838050663,0.622696877,0.510494649,0.140460253,0.057494961,0.880909741,0.302690357,-0.311688155,0.992307305,0.786713839,0.289622188,0.312660277,0.985149145,0.617646992,0.569677055,-0.262406439,0.816978753,0.493656069,0.481943488,0.487758666,0.1587089,0.68334353,0.815013945,0.16862011,0.682491839,0.686372817,0.65063411,0.683746934,0.156536892
lumbar_error,0.118945338,0.164845958,-0.262088805,0.99650979,0.384730011,0.15375936,-0.766857982,0.997271657,0.340618789,0.166483179,0.316731095,0.994801879,0.433719248,0.398249775,-0.869124234,0.879644871,0.408131033,0.376324505,0.361694008,0.091498777,0.438441962,0.619357526,-0.709757268,0.842146218,0.404353797,0.584409535,0.210924014,0.071499214,0.868593335,0.27188772,-0.310948402,0.990915477,0.775624454,0.271373093,0.311562091,0.987156987,0.571223259,0.529029608,-0.45267266,0.826897144,0.459752917,0.40739429,0.536242664,0.168250039,0.713104486,0.605431676,0.261829972,0.441137761,0.68218416,0.569389343,0.622159064,0.121047415
lumbar_error,0.116556071,0.164756626,-0.286020219,0.996947944,0.382084817,0.153040498,-0.728884816,0.996859074,0.334660113,0.164911121,0.263754398,0.996515632,0.432227284,0.395014346,-0.795928538,0.858125985,0.411322922,0.369692773,0.312597871,0.097395055,0.453802735,0.616999745,-0.590481222,0.784879208,0.411457479,0.572083414,0.182627484,0.070833817,0.869492531,0.262438089,-0.292446107,0.989292204,0.769971192,0.26386407,0.29302898,0.986987948,0.560166955,0.522282898,-0.436469644,0.821806371,0.462388188,0.404294878,0.469240129,0.161430642,0.695569873,0.584445298,0.272779018,0.307628512,0.661920309,0.566893578,0.538486958,0.100178406
lumbar_error,0.107708178,0.169167459,-0.262175769,0.992879927,0.374002606,0.154800206,-0.69853574,0.98924762,0.321424276,0.166734099,0.250880569,0.993634939,0.415791541,0.399962634,-0.777422607,0.776011884,0.374001533,0.371462673,0.289080024,0.097278245,0.422290564,0.621816039,-0.595973551,0.757136464,0.378359675,0.574184418,0.161823362,0.075124875,0.87176311,0.259259731,-0.274907529,0.987295389,0.766116798,0.259275109,0.275304854,0.986790657,0.57520932,0.483999252,-0.402115136,0.793720961,0.479355395,0.395282418,0.467971116,0.238452643,0.75324297,0.53236717,0.303590208,0.219169155,0.787833929,0.464906603,0.548906326,0.117495768
lumbar_error,0.106725231,0.171560243,-0.1919754,0.994646132,0.357279271,0.152040049,-0.644935548,0.99339664,0.324262887,0.155236959,0.347511768,0.994126379,0.413006723,0.394401997,-0.715520203,0.819542825,0.385214537,0.364050001,0.396863908,0.083935969,0.424352527,0.623996675,-0.509379447,0.815195084,0.393175066,0.572063863,0.27795884,0.065771617,0.866250753,0.24250184,-0.283445895,0.986393273,0.794044435,0.236421049,0.283878118,0.982525885,0.538588583,0.470155299,-0.338467181,0.76454109,0.475876957,0.405012965,0.504050553,0.17761296,0.704733491,0.614943385,0.238134027,0.266338408,0.736390948,0.569216967,0.626639187,0.095851518
lumbar_error,0.943358362,0.120901711,0.363847136,0.998188019,0.690329313,0.197119236,0.825100005,0.997293055,0.67338413,0.147486866,-0.101510912,0.999286354,0.494743556,0.285824686,0.824158788,0.104549669,0.443205863,0.261918753,-0.347328812,0.488424361,0.462414563,0.352289945,0.571098626,0.100695707,0.5731287,0.341901392,-0.402249187,0.119683996,0.333064139,0.389883727,0.350687891,0.99853462,0.309180766,0.370575845,-0.350526214,0.998359799,0.628964245,0.549159408,0.155498698,0.215702772,0.529612303,0.589116037,-0.358976811,0.879201353,0.465020061,0.750728309,0.01579049,0.292693079,0.38299036,0.883065104,-0.509396851,0.863446772
lumbar_error,0.144935057,0.361000061,-0.022231882,0.989018202,0.304829448,0.209228396,-0.340357691,0.997601509,0.331615418,0.290731728,0.478928149,0.990089893,0.466325283,0.533053339,-0.355677336,0.714960515,0.470244616,0.531192482,0.546821296,0.098744795,0.507957697,0.762398601,0.023463935,0.469740897,0.513214588,0.682937562,0.380028129,0.052100737,0.849763036,0.283744305,-0.251770824,0.978543699,0.807992458,0.360491127,0.252159983,0.975948811,0.57552731,0.754194319,-0.324801594,0.726420105,0.601097882,0.772848606,0.387251973,0.399273008,0.851778269,0.954964876,-0.078555167,0.527507722,0.874624014,0.886224031,0.251386791,0.3425318
lumbar_error,0.154001758,0.436553061,-0.07357128,0.994210422,0.318227381,0.227698922,-0.375163764,0.995361269,0.342671007,0.342280984,0.428944081,0.982006013,0.482042551,0.577756882,-0.478134185,0.757059574,0.488358021,0.632288635,0.516412914,0.055823229,0.543244064,0.939576566,-0.27853176,0.54488045,0.574720681,0.864761114,0.448886722,0.03552828,0.836661935,0.263575941,-0.2366108,0.9762218,0.812281251,0.355235159,0.236592203,0.97114563,0.553791404,0.781236172,-0.390626878,0.773164451,0.627227664,0.835947216,0.338881582,0.430570751,0.846396744,0.897957921,-0.118209459,0.481673062,0.920173287,0.736239374,0.206281722,0.297531188
lumbar_error,0.934881449,0.18198888,-0.387493938,0.996863782,0.743816972,0.253141105,0.19833748,0.998469234,0.691452384,0.197266579,-0.564407289,0.993696511,0.620004475,0.478910655,0.374465168,0.582934499,0.480329782,0.481688112,-0.535276294,0.743603408,0.617510259,0.719482422,0.289272189,0.581509948,0.503721595,0.749782145,-0.365473658,0.665883064,0.385474026,0.531362236,0.242147624,0.992235363,0.286057651,0.532637835,-0.241696209,0.989811063,0.544235885,0.792590857,0.306257606,0.362244755,0.470618695,0.893747926,-0.441489071,0.688810289,0.248447344,0.846055686,0.456516057,0.163160965,0.209918648,0.849507868,0.165136158,0.198911309
lumbar_error,0.946935713,0.180119932,-0.199147582,0.99900043,0.767432451,0.296771616,0.359629124,0.999444604,0.705344439,0.184402481,-0.419001669,0.997829914,0.65025872,0.503655553,0.48257485,0.380644292,0.545070231,0.446721524,-0.394723892,0.843444288,0.622300088,0.701348662,0.316793025,0.368842006,0.561924994,0.693236768,-0.196147665,0.586507559,0.43628943,0.55849719,0.228639677,0.997280002,0.333973587,0.519973099,-0.228496671,0.996336997,0.737901866,0.823946714,0.211437762,0.357101232,0.627115548,0.710236788,-0.518598497,0.718620181,0.423120081,0.824162781,0.163097531,0.096254066,0.381812006,0.794266999,-0.028445505,0.182435483
lumbar_error,0.939706564,0.186602339,-0.178379253,0.999617934,0.750968635,0.335007638,0.312752247,0.999609351,0.682022154,0.193912402,-0.391346127,0.998937428,0.666327596,0.554615021,0.396085948,0.34869808,0.554964662,0.507885218,-0.410695642,0.871549726,0.637481093,0.774218142,0.220982969,0.273590773,0.584633529,0.765864253,-0.288900375,0.565614343,0.392861634,0.556633115,0.210993379,0.998736382,0.297304451,0.507480323,-0.21134904,0.998207748,0.690455079,0.783630967,0.302471578,0.423038721,0.476677597,0.702058494,-0.501520574,0.756533384,0.543641686,0.829566598,0.297659904,0.094927281,0.458839148,0.79769665,0.056983601,0.131572783
lumbar_error,0.882205844,0.212763175,-0.545455992,0.999963164,0.762777388,0.197370186,-0.048140194,0.999918759,0.647717297,0.142392844,-0.630914152,0.999809265,0.665188372,0.362615496,0.14653492,0.610449076,0.493429393,0.36180687,-0.62740469,0.985555768,0.659573257,0.51415962,0.046589009,0.670025945,0.518876433,0.611193001,-0.487213224,0.936451375,0.401122689,0.309319258,0.183829561,0.996305645,0.293428361,0.284232318,-0.183328703,0.995593786,0.591579318,0.553065777,0.248698175,0.579319239,0.486461103,0.589401603,-0.204486504,0.925786018,0.464663506,0.801982224,0.352982342,0.332133502,0.415174931,0.807478607,0.045138381,0.732136369
lumbar_error,0.888983846,0.244860515,-0.518804967,0.999978364,0.777029574,0.217077538,-0.017693365,0.999926507,0.650955856,0.130369619,-0.542682707,0.999913692,0.673158169,0.345195681,0.106661513,0.419216543,0.467475861,0.30073449,-0.519934654,0.984946609,0.688997686,0.408730537,-0.055824887,0.524146199,0.55144608,0.467156142,-0.478780687,0.898282468,0.442897052,0.326747686,0.172978759,0.997268975,0.322507292,0.301490277,-0.172121152,0.99786675,0.641159236,0.510779023,0.0364631,0.559327781,0.547097266,0.498067945,-0.412552297,0.961365283,0.520130515,0.803430378,-0.116681725,0.480523974,0.455552757,0.83078897,-0.572647274,0.915294528
lumbar_error,0.862006962,0.247019321,-0.575308025,0.999979615,0.74120909,0.211043552,-0.050554607,0.999927938,0.636707485,0.169004291,-0.634298742,0.999790072,0.651501536,0.369032651,0.210747838,0.44115755,0.50361526,0.400025278,-0.603801072,0.986153662,0.685021281,0.53349638,0.185396761,0.64708364,0.58842206,0.593931437,-0.460468113,0.942507505,0.402208209,0.327446193,0.186234698,0.998506486,0.294839233,0.328632891,-0.185865656,0.998285055,0.605051517,0.521465123,0.340015262,0.496611416,0.510509133,0.56238693,-0.118944675,0.883802414,0.493069112,0.715694666,0.487580001,0.385667026,0.449874222,0.710324824,0.284756541,0.770650268
lumbar_error,0.863701463,0.248376891,-0.428207994,0.999892712,0.74252671,0.218406186,0.006278331,0.999913216,0.646063924,0.131065652,-0.500727654,0.999292672,0.673477232,0.383028269,0.202441871,0.620122075,0.443420738,0.113843679,-0.526924968,0.935496151,0.707285762,0.541961908,0.127047062,0.79866457,0.380031794,0.232408345,-0.500009894,0.846928,0.423029602,0.315987408,0.202545419,0.99846071,0.320640981,0.290220797,-0.202277914,0.997896254,0.592321217,0.512837529,0.380447417,0.478217274,0.42155537,0.507393479,-0.412208587,0.871136665,0.422174454,0.637713671,0.448024184,0.311088234,0.441187561,0.635986209,0.164593875,0.54007268
lumbar_error,0.859169126,0.256209165,-0.424656779,0.999764502,0.75405407,0.220932484,-0.035686783,0.999878049,0.639506042,0.133429974,-0.552811801,0.998213947,0.696057022,0.399684548,0.062580004,0.735925436,0.539959431,0.356633544,-0.568937361,0.925150931,0.69693315,0.565896094,-0.048300534,0.861874759,0.586270154,0.568588376,-0.453067988,0.816676736,0.398953021,0.262782574,0.170107856,0.99287945,0.273286164,0.228376865,-0.169588253,0.990806103,0.56916666,0.449697256,0.199443519,0.464045018,0.489256144,0.434292883,-0.260495186,0.900281608,0.490246952,0.71560508,0.233846068,0.303698212,0.390193462,0.687134981,-0.07530725,0.702227771
