label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
L,0.9036509394645691,0.45735934376716614,-0.05763254687190056,0.997234046459198,0.7578016519546509,0.4640098512172699,0.3212490975856781,0.9983094930648804,0.7811725735664368,0.48024195432662964,-0.23930594325065613,0.9958264827728271,0.7321673631668091,0.5466580986976624,0.35212790966033936,0.5966753363609314,0.7504419088363647,0.5753517746925354,-0.23880182206630707,0.8370387554168701,0.8590261340141296,0.5607904195785522,0.26130881905555725,0.7181875705718994,0.8837034702301025,0.5692530870437622,-0.06081797182559967,0.8506089448928833,0.4936898350715637,0.5177570581436157,0.18013791739940643,0.9975950121879578,0.5014442801475525,0.5371257662773132,-0.18013110756874084,0.9969825148582458,0.259560227394104,0.5307256579399109,0.17890560626983643,0.5223539471626282,0.25242048501968384,0.5426112413406372,-0.1986675262451172,0.8108464479446411,0.034248992800712585,0.5197259187698364,0.25268810987472534,0.6120362281799316,0.019611656665802002,0.5276553630828857,-0.17183756828308105,0.8628140687942505,0.02060212939977646,0.5048559904098511,0.2532676160335541,0.677196204662323,0.010228312574326992,0.5118536353111267,-0.17073053121566772,0.8709514141082764,0.009867951273918152,0.5567934513092041,0.15571825206279755,0.7142139077186584,-0.002784433076158166,0.5670725703239441,-0.2912369966506958,0.8969606757164001
H,0.24677610397338867,0.634496808052063,0.039175935089588165,0.9999359250068665,0.2887134253978729,0.5414591431617737,-0.15108290314674377,0.9998648762702942,0.28221771121025085,0.44514545798301697,0.17465396225452423,0.998379647731781,0.25080621242523193,0.7913714647293091,-0.19520725309848785,0.9967878460884094,0.25689128041267395,0.642874002456665,0.28529852628707886,0.3043941259384155,0.12733815610408783,0.806279182434082,-0.06794096529483795,0.9951924085617065,0.14864227175712585,0.7179664969444275,0.2210741490125656,0.6712400913238525,0.5574369430541992,0.3414434492588043,-0.10180150717496872,0.9998664855957031,0.5400527119636536,0.2714136838912964,0.10170973092317581,0.9996834397315979,0.7141661047935486,0.4767097234725952,0.03614761680364609,0.9829321503639221,0.6963997483253479,0.44909974932670593,0.21076758205890656,0.4344250559806824,0.8779911398887634,0.6383589506149292,0.1252894103527069,0.9604597687721252,0.8513457179069519,0.6063966155052185,0.32754385471343994,0.5202516317367554,0.9121959805488586,0.6475897431373596,0.13005152344703674,0.9375640749931335,0.8857801556587219,0.6169672012329102,0.33874666690826416,0.6726857423782349,0.8378744721412659,0.7797032594680786,0.07770008593797684,0.9251963496208191,0.8113552927970886,0.7357111573219299,0.3183947503566742,0.6117653846740723
H,0.37792545557022095,0.5837361812591553,0.004753772635012865,0.9967820644378662,0.4033256769180298,0.540500819683075,-0.128493532538414,0.9996275901794434,0.40152615308761597,0.5073205828666687,0.14711618423461914,0.9976317286491394,0.3970347046852112,0.6447752714157104,-0.15366598963737488,0.9700108766555786,0.3980681300163269,0.586146354675293,0.24889104068279266,0.27151021361351013,0.35084113478660583,0.6588181853294373,-0.050736021250486374,0.9547282457351685,0.3585945963859558,0.6252458691596985,0.26482537388801575,0.5050950050354004,0.5229616165161133,0.4379063546657562,-0.08859971910715103,0.9996693134307861,0.513929009437561,0.41545435786247253,0.08866512030363083,0.999508798122406,0.6085376739501953,0.5103042721748352,-0.035699911415576935,0.9669888615608215,0.5995050072669983,0.49499770998954773,0.16671079397201538,0.4403687119483948,0.68962562084198,0.5815139412879944,0.008274352177977562,0.9571734666824341,0.6681587100028992,0.5642498135566711,0.23210206627845764,0.5868393182754517,0.7077502012252808,0.5832041501998901,0.011171526275575161,0.93597811460495,0.6821550726890564,0.5652968287467957,0.23902736604213715,0.7088302373886108,0.6662417054176331,0.6365764737129211,-0.021223129704594612,0.9323821663856506,0.6554555296897888,0.62049400806427,0.23196090757846832,0.6968821287155151
H,0.2585310637950897,0.6547286510467529,0.02511838637292385,0.9998288750648499,0.295689195394516,0.5763552784919739,-0.1732359528541565,0.9998543858528137,0.30208635330200195,0.5170238018035889,0.20307856798171997,0.9985948204994202,0.2759135067462921,0.7709282040596008,-0.18173059821128845,0.9918727278709412,0.2991761863231659,0.6661118268966675,0.3194115161895752,0.33297258615493774,0.20259495079517365,0.7793906331062317,-0.021769298240542412,0.9834063053131104,0.21719077229499817,0.7331039309501648,0.3392992317676544,0.5036482810974121,0.5205774307250977,0.39865735173225403,-0.11850178241729736,0.999747633934021,0.5040512084960938,0.3567253053188324,0.11857914924621582,0.9995063543319702,0.6702966690063477,0.5152400135993958,-0.03190099447965622,0.9654319286346436,0.6598693132400513,0.49220868945121765,0.2113734930753708,0.3827671408653259,0.8236088156700134,0.6533132195472717,0.017362084239721298,0.9563013911247253,0.785232424736023,0.6212239265441895,0.3180631995201111,0.5491654872894287,0.8584635257720947,0.656999409198761,0.019467785954475403,0.9433507323265076,0.8124808669090271,0.6262142658233643,0.3293571472167969,0.684989333152771,0.7726351022720337,0.7618187069892883,-0.030066054314374924,0.9263665676116943,0.7591106295585632,0.7264183759689331,0.31745490431785583,0.6579529047012329
C,0.23461955785751343,0.6892642974853516,-0.06216521933674812,0.9998242259025574,0.3036135733127594,0.6537870168685913,-0.23735716938972473,0.9998075366020203,0.315060555934906,0.5938164591789246,0.16730037331581116,0.9960058331489563,0.34209659695625305,0.8448348641395569,-0.20559926331043243,0.9831980466842651,0.34434401988983154,0.7865939140319824,0.2182607501745224,0.28811609745025635,0.25112706422805786,0.8509147763252258,-0.02468911185860634,0.9606899619102478,0.2597682774066925,0.8233380317687988,0.1804833561182022,0.235464945435524,0.5009551644325256,0.6133895516395569,-0.12665224075317383,0.9996840357780457,0.4971763789653778,0.5948219299316406,0.12678885459899902,0.9986740946769714,0.658147931098938,0.6957061290740967,-0.14667442440986633,0.9727211594581604,0.6388694047927856,0.7055328488349915,0.22166839241981506,0.4274868369102478,0.8215268850326538,0.7328808903694153,-0.17969299852848053,0.9769660234451294,0.7773832082748413,0.7229867577552795,0.3299775719642639,0.6134562492370605,0.8560025095939636,0.7074745297431946,-0.18642191588878632,0.9682652950286865,0.7873712182044983,0.7234564423561096,0.3390808403491974,0.6489672660827637,0.8211328983306885,0.8532595634460449,-0.2664583623409271,0.964049756526947,0.7717092633247375,0.841442346572876,0.31241682171821594,0.7617524862289429
C,0.22312721610069275,0.7166442275047302,-0.01439488586038351,0.9999001026153564,0.2974467873573303,0.7072035074234009,-0.22977378964424133,0.9998968243598938,0.31880009174346924,0.6442179083824158,0.26251640915870667,0.9986834526062012,0.3017710745334625,0.929243803024292,-0.21504047513008118,0.9923372268676758,0.32626157999038696,0.825348973274231,0.3010873794555664,0.5895681381225586,0.21301288902759552,0.9014899134635925,-0.03671286255121231,0.9780716896057129,0.23941200971603394,0.8645997047424316,0.24764658510684967,0.4671790897846222,0.5453342795372009,0.699535608291626,-0.14231109619140625,0.9997739791870117,0.5440057516098022,0.659832239151001,0.1423611342906952,0.999305784702301,0.7146338820457458,0.7980091571807861,-0.17553825676441193,0.8983538746833801,0.71092289686203,0.757106363773346,0.19204388558864594,0.2800900340080261,0.906183123588562,0.8173017501831055,-0.19442012906074524,0.941111147403717,0.87240070104599,0.7822614312171936,0.24978557229042053,0.5615131855010986,0.9434248208999634,0.8052769303321838,-0.1990901529788971,0.9552064538002014,0.9198634624481201,0.7719734311103821,0.25397801399230957,0.6925337314605713,0.9026324152946472,0.9315783381462097,-0.2723355293273926,0.9410607218742371,0.8822773694992065,0.8871903419494629,0.2080511450767517,0.7260371446609497
L,0.19943822920322418,0.5904572010040283,-0.1812458634376526,0.9998939037322998,0.3087974786758423,0.5879191160202026,-0.2813551723957062,0.9993387460708618,0.2891041934490204,0.5746260285377502,0.040551070123910904,0.9965649247169495,0.3120516836643219,0.8059630990028381,-0.2523203492164612,0.9896436929702759,0.30203142762184143,0.7402370572090149,0.10854395478963852,0.3929895758628845,0.22496633231639862,0.797812283039093,-0.13870258629322052,0.9825427532196045,0.2384532392024994,0.7564136981964111,0.0908174216747284,0.4759571850299835,0.4928516447544098,0.687792181968689,-0.08667434006929398,0.9988943338394165,0.4718964695930481,0.6770356297492981,0.08658821880817413,0.9978237748146057,0.6181360483169556,0.6920098066329956,0.07517742365598679,0.9492182731628418,0.5930936336517334,0.6823353171348572,0.2431877702474594,0.6337270140647888,0.7337087392807007,0.6475581526756287,0.2323533445596695,0.9415221810340881,0.7056311368942261,0.6474493145942688,0.4227476119995117,0.669277012348175,0.7532351016998291,0.6245394945144653,0.2464512437582016,0.9181361794471741,0.7306950688362122,0.6254574656486511,0.441826730966568,0.6883781552314758,0.7309094667434692,0.7445808053016663,0.1823108196258545,0.9310120344161987,0.7069893479347229,0.7262941002845764,0.4325515925884247,0.7865719199180603
L,0.20165105164051056,0.6425131559371948,-0.11797785013914108,0.9999967813491821,0.3190174400806427,0.597390353679657,-0.23605620861053467,0.9998674392700195,0.305134117603302,0.6119943857192993,0.08113929629325867,0.9994592070579529,0.33068159222602844,0.8013455271720886,-0.22458483278751373,0.9930217266082764,0.32217422127723694,0.7658562660217285,0.18845948576927185,0.5156285166740417,0.23540660738945007,0.7862099409103394,-0.12124362587928772,0.9949658513069153,0.23869264125823975,0.7524696588516235,0.2510833144187927,0.6956248879432678,0.4981595575809479,0.6930280327796936,-0.09118521958589554,0.9996709823608398,0.48766130208969116,0.6940639019012451,0.09110851585865021,0.9995242357254028,0.6388843059539795,0.6962575912475586,0.0030053751543164253,0.9789146184921265,0.6240314245223999,0.6969868540763855,0.17628790438175201,0.8395096063613892,0.7596259117126465,0.669711172580719,0.11840109527111053,0.9795753359794617,0.7387121915817261,0.66901034116745,0.29635611176490784,0.8322516083717346,0.7825755476951599,0.6532449126243591,0.12829746305942535,0.9713596701622009,0.7629566788673401,0.6536044478416443,0.30765360593795776,0.8014617562294006,0.7588562369346619,0.7626569271087646,0.07234635949134827,0.9719720482826233,0.7411255240440369,0.7535146474838257,0.2850801944732666,0.8969632983207703
L,0.32537299394607544,0.565061092376709,-0.030679281800985336,0.9998985528945923,0.38681572675704956,0.5281713604927063,-0.12881356477737427,0.9996640086174011,0.38752248883247375,0.527629554271698,0.11035923659801483,0.998329222202301,0.41033661365509033,0.6294525265693665,-0.176064595580101,0.9817718267440796,0.41955456137657166,0.6073106527328491,0.1783839613199234,0.2688019871711731,0.3608742356300354,0.6550151109695435,-0.18211112916469574,0.9847870469093323,0.3814546763896942,0.6330807209014893,0.2074003517627716,0.5025964975357056,0.5111687183380127,0.593952476978302,-0.07660415023565292,0.9987671375274658,0.5092968940734863,0.5826413035392761,0.07654944062232971,0.9977729916572571,0.6135626435279846,0.596433162689209,-0.05464090406894684,0.9583102464675903,0.6088569164276123,0.5905395150184631,0.07940328121185303,0.6768300533294678,0.7094390392303467,0.5787409543991089,-0.017653824761509895,0.980140209197998,0.6968314051628113,0.5774834156036377,0.12429474294185638,0.8061785101890564,0.7276938557624817,0.5631662607192993,-0.015964126214385033,0.9731596112251282,0.7148656249046326,0.5634713768959045,0.1269463449716568,0.8119798302650452,0.7150084972381592,0.6415899991989136,-0.06532221287488937,0.9773473143577576,0.7008441090583801,0.6376157402992249,0.09494627267122269,0.8886069655418396
L,0.3114856481552124,0.5645443797111511,-0.03599962592124939,0.9998992681503296,0.3722447454929352,0.5278127193450928,-0.13414107263088226,0.99968421459198,0.37080806493759155,0.5306117534637451,0.10510177165269852,0.9982126951217651,0.40756678581237793,0.6290266513824463,-0.17544062435626984,0.9761802554130554,0.4100086987018585,0.6177151799201965,0.1770307868719101,0.20693980157375336,0.3424416780471802,0.6557692885398865,-0.16315004229545593,0.9844470620155334,0.3590676188468933,0.6358700394630432,0.20748703181743622,0.46155911684036255,0.49675169587135315,0.594275951385498,-0.07755501568317413,0.9988514184951782,0.49389511346817017,0.5869206786155701,0.07754191756248474,0.9976904988288879,0.5984800457954407,0.5979041457176208,-0.06194848194718361,0.9564532041549683,0.5936937928199768,0.5934370160102844,0.07673727720975876,0.620719313621521,0.6941875219345093,0.5767578482627869,-0.02873963862657547,0.9836574196815491,0.6814060211181641,0.5755892992019653,0.119818314909935,0.8115665912628174,0.7131962180137634,0.5612272024154663,-0.02717350237071514,0.9766893982887268,0.697974681854248,0.5625247359275818,0.1222790852189064,0.8259559273719788,0.6992195844650269,0.6429476737976074,-0.07678920030593872,0.9812403917312622,0.6846054792404175,0.6391128301620483,0.09087132662534714,0.8992958664894104
H,0.24281220138072968,0.6616531014442444,0.007081703748553991,0.9998481869697571,0.29078519344329834,0.573361337184906,-0.20192138850688934,0.9998489618301392,0.28817200660705566,0.5182124972343445,0.2093801349401474,0.9986806511878967,0.2776869237422943,0.7718288898468018,-0.21076111495494843,0.9876721501350403,0.2822929620742798,0.6837822198867798,0.2988089323043823,0.3435684144496918,0.1818086802959442,0.7789670825004578,-0.0279118400067091,0.9844277501106262,0.1955258995294571,0.7393650412559509,0.2735130488872528,0.4947057068347931,0.50711590051651,0.39465707540512085,-0.13212496042251587,0.9994987845420837,0.48890089988708496,0.36082693934440613,0.13224893808364868,0.9989914298057556,0.6595703363418579,0.5223830938339233,-0.044663287699222565,0.9387862682342529,0.6409627199172974,0.5027005076408386,0.22239002585411072,0.41464921832084656,0.8087099194526672,0.6540755033493042,0.02126864343881607,0.9328017830848694,0.7710834741592407,0.6246105432510376,0.31479015946388245,0.5724338889122009,0.8417773246765137,0.6593539118766785,0.024114131927490234,0.9243155717849731,0.8018398284912109,0.631925642490387,0.3244141638278961,0.6873794794082642,0.7603141665458679,0.7599281072616577,-0.03295636549592018,0.9052766561508179,0.7456253170967102,0.7310793995857239,0.3015559911727905,0.6654177904129028
H,0.2836514711380005,0.6666857004165649,0.023921983316540718,0.9995742440223694,0.30891937017440796,0.5677067041397095,-0.16879285871982574,0.9997977614402771,0.30019253492355347,0.49733009934425354,0.19380652904510498,0.9980452656745911,0.26556846499443054,0.785090446472168,-0.2534242570400238,0.9940384030342102,0.24174243211746216,0.6650876402854919,0.29936203360557556,0.33348017930984497,0.15460439026355743,0.8039059042930603,-0.13984854519367218,0.989999532699585,0.17031487822532654,0.7258621454238892,0.1875150054693222,0.592412531375885,0.5429700613021851,0.2961962819099426,-0.1438726782798767,0.9996563196182251,0.5186929106712341,0.2740750312805176,0.1439342349767685,0.9992341995239258,0.685491144657135,0.4779413938522339,-0.03702009096741676,0.9716354012489319,0.6639066934585571,0.44646552205085754,0.22045482695102692,0.38750848174095154,0.8339798450469971,0.6299179196357727,0.038714271038770676,0.9607260823249817,0.8093768358230591,0.5987838506698608,0.31227609515190125,0.5159560441970825,0.8652158975601196,0.6206570267677307,0.040416695177555084,0.9495010375976562,0.8421756625175476,0.5951196551322937,0.31825441122055054,0.6484240889549255,0.8193578124046326,0.781572699546814,-0.028493184596300125,0.9369799494743347,0.8079466223716736,0.681975781917572,0.28433990478515625,0.6244419813156128
C,0.8973535299301147,0.5022757053375244,-0.07227509468793869,0.9938145875930786,0.7881661653518677,0.4746266305446625,0.30014586448669434,0.9942380785942078,0.7892520427703857,0.4859926104545593,-0.3113946318626404,0.9967604875564575,0.7245336174964905,0.5531558990478516,0.32044717669487,0.35299035906791687,0.7410485148429871,0.5740360617637634,-0.2509987950325012,0.899025022983551,0.8595126271247864,0.5607508420944214,0.21569682657718658,0.41568905115127563,0.8766886591911316,0.5724493265151978,0.07842599600553513,0.8652400374412537,0.5011274218559265,0.49010956287384033,0.19103634357452393,0.9890058636665344,0.49422720074653625,0.4941542446613312,-0.1909663826227188,0.9943217039108276,0.2747337818145752,0.5179781317710876,0.2867685556411743,0.28594815731048584,0.24871690571308136,0.5200174450874329,-0.23862498998641968,0.7579424381256104,0.06310315430164337,0.5143526792526245,0.4003825783729553,0.35914701223373413,0.021329285576939583,0.5176666975021362,-0.28922268748283386,0.7759960293769836,0.039113905280828476,0.505966305732727,0.405216246843338,0.42957472801208496,0.0017076405929401517,0.5086084008216858,-0.30214375257492065,0.7796086668968201,0.04560380429029465,0.5650306940078735,0.35045477747917175,0.5023202896118164,0.01013089157640934,0.5717988014221191,-0.44267740845680237,0.7616698145866394
H,0.8769946694374084,0.5107236504554749,0.029948199167847633,0.9907872080802917,0.7598090767860413,0.4710281491279602,0.3589548170566559,0.9707605838775635,0.7762210965156555,0.4837130308151245,-0.23190729320049286,0.980327844619751,0.722050130367279,0.5422689914703369,0.4045912027359009,0.47509482502937317,0.7440410852432251,0.5680655837059021,-0.21851174533367157,0.840827465057373,0.8480532765388489,0.5687474608421326,0.3277811110019684,0.4488057494163513,0.8751819729804993,0.5767309069633484,0.029924986883997917,0.8790313601493835,0.4777594208717346,0.42417246103286743,0.18730585277080536,0.8608522415161133,0.48157981038093567,0.4275691509246826,-0.18697655200958252,0.866023600101471,0.2639663815498352,0.4762077331542969,0.18769164383411407,0.15148280560970306,0.24337457120418549,0.48420250415802,-0.14293323457241058,0.8241757750511169,0.05360820144414902,0.5151479244232178,0.25126105546951294,0.19830456376075745,0.01970493607223034,0.5224335789680481,-0.13076567649841309,0.8230248093605042,0.0294504277408123,0.5099726319313049,0.2537980377674103,0.3129868507385254,0.0038459552451968193,0.5142799615859985,-0.13609904050827026,0.8297277092933655,0.033341992646455765,0.5621146559715271,0.17607860267162323,0.36212804913520813,-0.01767992042005062,0.5699100494384766,-0.26516297459602356,0.8172744512557983
H,0.8853299617767334,0.5123684406280518,-0.00015273164899554104,0.9966558218002319,0.7655882835388184,0.47333064675331116,0.34545645117759705,0.9825867414474487,0.7796840667724609,0.4838555157184601,-0.26715224981307983,0.9952087998390198,0.7252926230430603,0.5442268252372742,0.3844990134239197,0.40687239170074463,0.7435674667358398,0.5684860348701477,-0.24019980430603027,0.9128493666648865,0.8476570844650269,0.5702733397483826,0.2810029983520508,0.38455402851104736,0.8726732730865479,0.5767435431480408,0.04140844941139221,0.9080827236175537,0.48480942845344543,0.42684152722358704,0.1946038156747818,0.9692451357841492,0.48528555035591125,0.43060946464538574,-0.19432015717029572,0.9715899229049683,0.26829245686531067,0.4802590310573578,0.20769253373146057,0.133695587515831,0.24951185286045074,0.4891323149204254,-0.13659906387329102,0.9327862858772278,0.0613287054002285,0.5172761678695679,0.2854410409927368,0.21517741680145264,0.02788611501455307,0.5235396027565002,-0.09771882742643356,0.9299858212471008,0.03793913871049881,0.5117242932319641,0.2891559600830078,0.3442419767379761,0.01201857440173626,0.5149522423744202,-0.10014178603887558,0.9263760447502136,0.039229992777109146,0.5641648769378662,0.20807278156280518,0.41170626878738403,0.007899192161858082,0.5713667869567871,-0.22957272827625275,0.9140021800994873
L,0.9033798575401306,0.4578103721141815,-0.01738983951508999,0.9995272755622864,0.7563614845275879,0.46260353922843933,0.3485802114009857,0.9997092485427856,0.7834089398384094,0.4790155589580536,-0.2109190821647644,0.9997380375862122,0.7199246883392334,0.5453138947486877,0.37948864698410034,0.5619068741798401,0.7502630352973938,0.573582649230957,-0.21986369788646698,0.951974093914032,0.8533000946044922,0.559201180934906,0.30369535088539124,0.7093052268028259,0.8843756318092346,0.567902684211731,-0.07422418147325516,0.9464916586875916,0.4964148998260498,0.5162917971611023,0.18250654637813568,0.9976476430892944,0.5045080780982971,0.5356630682945251,-0.18248753249645233,0.9976201057434082,0.2607493996620178,0.5282402634620667,0.18529334664344788,0.47353553771972656,0.25114792585372925,0.5418267250061035,-0.19871886074543,0.9372968673706055,0.03673481568694115,0.515568196773529,0.25514405965805054,0.5875394940376282,0.01928412914276123,0.528046727180481,-0.1756666600704193,0.9529907703399658,0.022257179021835327,0.5002176761627197,0.2558702230453491,0.6921203136444092,0.007814165204763412,0.5107595324516296,-0.1738317757844925,0.9546838998794556,0.01384829543530941,0.5549722909927368,0.16312718391418457,0.7053468823432922,-0.004370544105768204,0.5669556260108948,-0.2892211973667145,0.9468410611152649
C,0.15909400582313538,0.17207787930965424,-0.07993612438440323,0.998602569103241,0.2623903155326843,0.18986763060092926,-0.2763081192970276,0.998985767364502,0.28850385546684265,0.16821947693824768,0.2213735729455948,0.9940350651741028,0.26584070920944214,0.4181026816368103,-0.2876155972480774,0.8812524080276489,0.30981460213661194,0.3487412631511688,0.28878581523895264,0.44484853744506836,0.17751683294773102,0.4152301251888275,-0.18087387084960938,0.9098470211029053,0.22037366032600403,0.36818602681159973,0.2235054075717926,0.5207163691520691,0.5386903882026672,0.18159596621990204,-0.14109233021736145,0.9979324340820312,0.534745991230011,0.18536175787448883,0.14132319390773773,0.9969770312309265,0.7077475786209106,0.2643924057483673,-0.06409255415201187,0.8313256502151489,0.6939579844474792,0.25452882051467896,0.2306126058101654,0.48301395773887634,0.8558291792869568,0.3106127977371216,0.09136048704385757,0.8301882147789001,0.8467912673950195,0.2992978096008301,0.3498131036758423,0.585321307182312,0.8821078538894653,0.30005183815956116,0.10301205515861511,0.8311549425125122,0.8702265620231628,0.28054964542388916,0.36098945140838623,0.6614770293235779,0.8696805238723755,0.41596734523773193,0.005022373981773853,0.8139539957046509,0.8623961806297302,0.38932138681411743,0.301823228597641,0.6634498834609985
C,0.23138675093650818,0.23874367773532867,-0.07509138435125351,0.9992854595184326,0.3094758689403534,0.23360499739646912,-0.27425965666770935,0.9995169043540955,0.3311306834220886,0.20616883039474487,0.173997163772583,0.9961779713630676,0.30415916442871094,0.4356866478919983,-0.23059384524822235,0.9772565364837646,0.3419714868068695,0.34612607955932617,0.32116255164146423,0.16851073503494263,0.24518480896949768,0.4289565980434418,-0.0405646413564682,0.9601120352745056,0.2742851674556732,0.4003390371799469,0.35231587290763855,0.2815391719341278,0.5451529622077942,0.23104195296764374,-0.13850921392440796,0.9991914629936218,0.5453832149505615,0.20864936709403992,0.13855910301208496,0.9986734390258789,0.6791253685951233,0.32387399673461914,0.0013352379901334643,0.9269067645072937,0.6655997037887573,0.28010088205337524,0.31511178612709045,0.34637555480003357,0.8043221831321716,0.3326915204524994,0.13258761167526245,0.9174044132232666,0.7972878813743591,0.3139459192752838,0.4946255385875702,0.5062217712402344,0.8273307085037231,0.3215465843677521,0.1445927768945694,0.9085335731506348,0.8234854340553284,0.30406516790390015,0.5132986903190613,0.6025405526161194,0.8131260275840759,0.4273189902305603,0.07905478030443192,0.8933481574058533,0.8042237162590027,0.388624370098114,0.4881333112716675,0.6422122716903687
H,0.14161811769008636,0.6135265231132507,0.01620480976998806,0.9998244047164917,0.198492631316185,0.5434211492538452,-0.19909290969371796,0.9996574521064758,0.2162233144044876,0.47943711280822754,0.23169855773448944,0.9971166849136353,0.16970866918563843,0.7442702054977417,-0.2052217721939087,0.9896724820137024,0.20740188658237457,0.6474062204360962,0.367373526096344,0.20362719893455505,0.12568815052509308,0.7335936427116394,0.011181477457284927,0.923541784286499,0.13865767419338226,0.6917978525161743,0.4335603415966034,0.16608776152133942,0.4317675232887268,0.4333474338054657,-0.12481076270341873,0.999035656452179,0.434039831161499,0.4020342230796814,0.12479646503925323,0.9985344409942627,0.6087130308151245,0.5157555937767029,-0.0790540799498558,0.9275679588317871,0.6034458875656128,0.4986294209957123,0.12381689250469208,0.3697856664657593,0.7767747640609741,0.5987609624862671,-0.04129568859934807,0.9000048637390137,0.7625718116760254,0.5798966288566589,0.1616923213005066,0.5145919919013977,0.8117630481719971,0.5945035219192505,-0.041397806257009506,0.8880902528762817,0.7994800806045532,0.5802140235900879,0.1618497669696808,0.6129336953163147,0.7493056654930115,0.7286184430122375,-0.11419076472520828,0.8624560832977295,0.7393926382064819,0.7002748847007751,0.09998046606779099,0.5910220146179199
L,0.21283040940761566,0.5779910087585449,-0.16710442304611206,0.9999507665634155,0.32324427366256714,0.5885595083236694,-0.27885234355926514,0.9997238516807556,0.31108585000038147,0.5737485289573669,0.056675706058740616,0.997990608215332,0.3318103551864624,0.7997323870658875,-0.2388753592967987,0.9920427799224854,0.32533952593803406,0.7375649809837341,0.10114014893770218,0.4629073441028595,0.2409655600786209,0.7936875820159912,-0.12334975600242615,0.9850870966911316,0.25391677021980286,0.7631747722625732,0.057446930557489395,0.5377184152603149,0.5001281499862671,0.6894046068191528,-0.09329161047935486,0.9995046257972717,0.48906436562538147,0.6745425462722778,0.093246690928936,0.9990038871765137,0.6347206830978394,0.7058700323104858,0.029347671195864677,0.972342848777771,0.6218556761741638,0.6995269656181335,0.21631333231925964,0.6908825635910034,0.7565663456916809,0.6542765498161316,0.16682791709899902,0.968451738357544,0.7349177002906799,0.6559707522392273,0.3672995865345001,0.7608991861343384,0.7778000831604004,0.6347599625587463,0.17960970103740692,0.9542207717895508,0.758820116519928,0.6374934911727905,0.38283973932266235,0.7642669677734375,0.7567706108093262,0.7503702044487,0.12544655799865723,0.9571303129196167,0.7370744943618774,0.7387120127677917,0.3670235574245453,0.8485999703407288
H,0.4477576017379761,0.5859375596046448,-0.013104737736284733,0.9996939897537231,0.4731798470020294,0.5426376461982727,-0.14196816086769104,0.9998652935028076,0.4672204256057739,0.5018657445907593,0.12353190779685974,0.9985217452049255,0.4684354364871979,0.6486651301383972,-0.16551116108894348,0.9889916777610779,0.46672868728637695,0.5920110940933228,0.21437706053256989,0.20685389637947083,0.4153025448322296,0.6533015370368958,-0.07728154212236404,0.9730174541473389,0.4218962788581848,0.6273497343063354,0.22040767967700958,0.41389667987823486,0.5905628204345703,0.441022127866745,-0.08608707785606384,0.9997912049293518,0.5792898535728455,0.4199672043323517,0.08610139042139053,0.9995076060295105,0.6717744469642639,0.5107935070991516,-0.025669775903224945,0.9638042449951172,0.6625308990478516,0.5002645254135132,0.17445504665374756,0.4168138802051544,0.7534791827201843,0.5839174389839172,0.020219584926962852,0.9633711576461792,0.729339599609375,0.5690863728523254,0.2668868601322174,0.5777722001075745,0.7716695666313171,0.5844221115112305,0.022708019241690636,0.9491667747497559,0.7409721612930298,0.569572389125824,0.27642661333084106,0.690544605255127,0.7283163666725159,0.6349510550498962,-0.013774899765849113,0.940292477607727,0.7184019088745117,0.6249035000801086,0.26662400364875793,0.6972476840019226
