label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
knees_forward_error,0.4196162223815918,0.3991920053958893,0.4511341452598572,0.9997751712799072,0.4167329967021942,0.4746752381324768,0.04964088648557663,0.9996979236602783,0.5388584733009338,0.46628135442733765,0.3634130656719208,0.9990634322166443,0.5044232606887817,0.6660515069961548,-0.135908305644989,0.9999614953994751,0.5796888470649719,0.6560971736907959,0.1353902369737625,0.9998810291290283,0.3769006133079529,0.7201105356216431,-0.02549681067466736,0.9785708785057068,0.5440255403518677,0.7307164072990417,0.4086253046989441,0.48058781027793884,0.4362955391407013,0.877006471157074,-0.24746735394001007,0.9850360751152039,0.5727316737174988,0.8513849377632141,0.2291673868894577,0.8327490091323853
knees_forward_error,0.42667561769485474,0.3884523808956146,0.48056697845458984,0.9997884035110474,0.4123779535293579,0.4527776539325714,0.08918508887290955,0.9997109174728394,0.5399916768074036,0.44802939891815186,0.35071897506713867,0.9990781545639038,0.5054355263710022,0.6501060724258423,-0.12425364553928375,0.999963641166687,0.5825368762016296,0.6438356637954712,0.12384351342916489,0.9998887777328491,0.3823722004890442,0.7199746370315552,-0.07127317786216736,0.984468936920166,0.5548332929611206,0.7129000425338745,0.38122525811195374,0.5896941423416138,0.4398679733276367,0.8821306824684143,-0.29342132806777954,0.9878129959106445,0.5785126686096191,0.8548961281776428,0.22352340817451477,0.8618252277374268
knees_forward_error,0.4276377558708191,0.3837646543979645,0.43438562750816345,0.9997032880783081,0.4236251711845398,0.4427853524684906,0.03311408311128616,0.9996357560157776,0.5501077771186829,0.4318310618400574,0.355703741312027,0.9988732933998108,0.5213169455528259,0.635826826095581,-0.1441451907157898,0.9999654293060303,0.6039075255393982,0.6284866333007812,0.14358215034008026,0.9998894929885864,0.404316246509552,0.7105878591537476,-0.08112023025751114,0.9894057512283325,0.5581416487693787,0.699401319026947,0.4591769576072693,0.6442833542823792,0.4498239755630493,0.8842058777809143,-0.31429433822631836,0.9907411336898804,0.5905582308769226,0.8563242554664612,0.34555214643478394,0.8829716444015503
knees_forward_error,0.6183639764785767,0.5159993171691895,0.23878902196884155,0.9989985227584839,0.5981027483940125,0.5821826457977295,0.05712258815765381,0.9998071193695068,0.6713033318519592,0.5686447024345398,0.15781600773334503,0.9995790719985962,0.6348496079444885,0.7526959180831909,-0.04387282580137253,0.9999387860298157,0.6856497526168823,0.7466336488723755,0.04336385428905487,0.9998774528503418,0.5663939118385315,0.7446045875549316,0.058012086898088455,0.9905182719230652,0.6918856501579285,0.7613963484764099,0.19556134939193726,0.8923770785331726,0.6027410626411438,0.8766029477119446,-0.03174402192234993,0.9842541217803955,0.6902520656585693,0.8711881041526794,0.08542931079864502,0.9481328725814819
knees_forward_error,0.6060410737991333,0.5516288876533508,0.24277155101299286,0.9993211030960083,0.5958893895149231,0.6264685392379761,0.09351156651973724,0.9998511672019958,0.6600269675254822,0.6069037914276123,0.15281428396701813,0.9996902346611023,0.6387012004852295,0.774188220500946,-0.03727077320218086,0.9999569058418274,0.6718368530273438,0.7672237753868103,0.036812108010053635,0.9999161958694458,0.6027126908302307,0.7448098659515381,0.033844102174043655,0.9858755469322205,0.6300576329231262,0.7475329041481018,0.11362171173095703,0.8814873099327087,0.6023674607276917,0.869665265083313,-0.036428190767765045,0.9838244915008545,0.646551251411438,0.8730443120002747,-0.046380702406167984,0.9543535113334656
knees_forward_error,0.6187326908111572,0.5718218088150024,0.2401924431324005,0.9995571374893188,0.6091241836547852,0.6403319835662842,0.07103433459997177,0.9998694062232971,0.6647455096244812,0.6201806664466858,0.15423187613487244,0.9997797012329102,0.6498189568519592,0.7973334193229675,-0.046256519854068756,0.9999700784683228,0.676098644733429,0.7888392806053162,0.04585377126932144,0.9999464154243469,0.5720929503440857,0.7447478175163269,0.01801476441323757,0.9768237471580505,0.5959742665290833,0.739316999912262,0.11253292113542557,0.8188357949256897,0.6028718948364258,0.8626507520675659,-0.02024911530315876,0.9797508716583252,0.6059609651565552,0.864892303943634,-0.007218488492071629,0.9429324865341187
knees_forward_error,0.6116737127304077,0.5591259002685547,0.23723626136779785,0.9996515512466431,0.5949978828430176,0.6348460912704468,0.04952983558177948,0.9998614192008972,0.6697556376457214,0.6170289516448975,0.13550621271133423,0.9998273849487305,0.6400982141494751,0.8012904524803162,-0.041773196309804916,0.99997478723526,0.6842961311340332,0.7895856499671936,0.04115183651447296,0.9999640583992004,0.5597838163375854,0.7440230250358582,0.11436048150062561,0.9557236433029175,0.6565577983856201,0.745581865310669,0.21389394998550415,0.709690511226654,0.5973073840141296,0.8725842833518982,0.08733686804771423,0.9693356156349182,0.6863981485366821,0.8564959168434143,0.16401074826717377,0.90565425157547
knees_forward_error,0.6042006015777588,0.5618008375167847,0.21021169424057007,0.9997192621231079,0.5981146693229675,0.6347601413726807,0.047093652188777924,0.9998583793640137,0.6633486151695251,0.6096841096878052,0.14149649441242218,0.9998362064361572,0.6404536962509155,0.7945156097412109,-0.040977053344249725,0.999974250793457,0.6768180727958679,0.7833601832389832,0.04045313969254494,0.999970018863678,0.5636146068572998,0.7441690564155579,0.08968532085418701,0.9403886198997498,0.6471647024154663,0.7465532422065735,0.18461599946022034,0.6873500347137451,0.6003434062004089,0.8704251050949097,0.020059846341609955,0.96858811378479,0.6765716075897217,0.8574714064598083,0.008315728046000004,0.9053794145584106
knees_forward_error,0.6144590377807617,0.5632179975509644,0.2471444308757782,0.9995735883712769,0.5980004668235779,0.6437534093856812,0.07157004624605179,0.9998363256454468,0.6668916940689087,0.6258921027183533,0.16913247108459473,0.9998266100883484,0.6381534934043884,0.8106915354728699,-0.048394910991191864,0.9999726414680481,0.6799863576889038,0.7953126430511475,0.0478828102350235,0.9999701976776123,0.5603115558624268,0.7430847883224487,0.06966227293014526,0.9178175330162048,0.6469290256500244,0.7522220015525818,0.21271497011184692,0.5988410115242004,0.5961034893989563,0.8711062669754028,0.009242362342774868,0.959259569644928,0.6822187900543213,0.8646590709686279,0.1283874362707138,0.8785685896873474
knees_forward_error,0.6159625053405762,0.48917877674102783,0.2862800359725952,0.9951022267341614,0.6023676991462708,0.5431070923805237,0.08162882924079895,0.9997494220733643,0.6742083430290222,0.5379533171653748,0.1917983889579773,0.9995442032814026,0.6392151117324829,0.7100546360015869,-0.04533243924379349,0.9999579191207886,0.688347578048706,0.7026048898696899,0.04479897394776344,0.9999361634254456,0.5781126022338867,0.7260639667510986,0.041819602251052856,0.9368911385536194,0.6811383962631226,0.7507837414741516,0.1813703328371048,0.7059629559516907,0.6016947627067566,0.8739460110664368,-0.0631733238697052,0.957673192024231,0.6896722316741943,0.8742098212242126,0.055306658148765564,0.8910459876060486
knees_forward_error,0.5401551127433777,0.3066720962524414,0.26096633076667786,0.999820351600647,0.3771021068096161,0.35190486907958984,0.21409101784229279,0.9993078112602234,0.5122223496437073,0.3792930543422699,-0.1051672101020813,0.9998792409896851,0.2763776481151581,0.5853090286254883,0.14580479264259338,0.9997353553771973,0.3480606973171234,0.6085205674171448,-0.14609293639659882,0.9999540448188782,0.432453989982605,0.5982021689414978,0.6113272309303284,0.4321969449520111,0.5724027752876282,0.6522250175476074,-0.07335557043552399,0.9779580235481262,0.3557029068470001,0.7603781223297119,0.6141632795333862,0.7446831464767456,0.48726701736450195,0.8537187576293945,-0.2896510362625122,0.9883153438568115
knees_forward_error,0.5508347749710083,0.3332050144672394,0.18057477474212646,0.9998634457588196,0.38412413001060486,0.36861416697502136,0.14979343116283417,0.9993854761123657,0.5241349935531616,0.4080858826637268,-0.16342449188232422,0.9998927116394043,0.2814343571662903,0.5862135291099548,0.14918850362300873,0.9998106956481934,0.3715052902698517,0.6155327558517456,-0.14964251220226288,0.9999657869338989,0.43827202916145325,0.5957396030426025,0.6297507882118225,0.2783101201057434,0.5892232656478882,0.636008083820343,0.03607320040464401,0.9650303721427917,0.36417776346206665,0.7434386610984802,0.5863093137741089,0.6253297924995422,0.4834587872028351,0.8275641798973083,-0.11513784527778625,0.9803410172462463
knees_forward_error,0.5672091245651245,0.32570570707321167,0.1433812379837036,0.9998642206192017,0.3913017213344574,0.3638988435268402,0.15095749497413635,0.9994542598724365,0.5193437933921814,0.4092213809490204,-0.19142037630081177,0.9998962879180908,0.28854960203170776,0.571287989616394,0.15703028440475464,0.9998657703399658,0.37150871753692627,0.6064926981925964,-0.15758199989795685,0.9999753832817078,0.446904718875885,0.5855625867843628,0.6842448711395264,0.2020435482263565,0.5860381722450256,0.6104484796524048,-0.007624250371009111,0.9443619251251221,0.3790644407272339,0.6989238858222961,0.746516764163971,0.5562288761138916,0.4786519408226013,0.7864156365394592,-0.13292652368545532,0.9688098430633545
knees_forward_error,0.5728469491004944,0.3280695378780365,0.07961079478263855,0.9998289346694946,0.4039857089519501,0.36244475841522217,0.13948670029640198,0.9994193911552429,0.518686056137085,0.40825560688972473,-0.23197852075099945,0.9998858571052551,0.2941317558288574,0.5678282976150513,0.16056904196739197,0.9998730421066284,0.37543702125549316,0.5998116731643677,-0.1610308736562729,0.9999769330024719,0.43730056285858154,0.5629888772964478,0.6805450320243835,0.15239407122135162,0.5853721499443054,0.5941521525382996,-0.025523172691464424,0.9253351092338562,0.3893124461174011,0.6811551451683044,0.7666308879852295,0.4927217364311218,0.4821358323097229,0.7650555968284607,-0.11692432314157486,0.9553650617599487
knees_forward_error,0.580458402633667,0.33934691548347473,0.06597594916820526,0.9998292922973633,0.41605693101882935,0.37224599719047546,0.12900583446025848,0.9993953108787537,0.5301297307014465,0.41863882541656494,-0.23183852434158325,0.9998669624328613,0.3142593502998352,0.5718010663986206,0.15075716376304626,0.9998647570610046,0.39284825325012207,0.6047558188438416,-0.15126429498195648,0.9999755024909973,0.439491331577301,0.5640360116958618,0.6864274740219116,0.12568502128124237,0.6043573617935181,0.5926701426506042,0.009556960314512253,0.9007410407066345,0.40235528349876404,0.6748577356338501,0.7837088704109192,0.44935861229896545,0.49912241101264954,0.7532719969749451,-0.02912868745625019,0.9404220581054688
knees_forward_error,0.6022764444351196,0.35188961029052734,0.09081414341926575,0.999825119972229,0.4402092695236206,0.3816072642803192,0.13224881887435913,0.9993827939033508,0.5528838634490967,0.42433837056159973,-0.22480617463588715,0.9998480081558228,0.3386895954608917,0.5805060267448425,0.15359321236610413,0.999868631362915,0.4109652638435364,0.6088905334472656,-0.15405400097370148,0.9999756217002869,0.4663997292518616,0.5719339847564697,0.675868570804596,0.1007564589381218,0.6146854162216187,0.597855269908905,-0.015777219086885452,0.870871365070343,0.4218285381793976,0.6771010160446167,0.7575833797454834,0.4076649844646454,0.5164685249328613,0.7560532689094543,-0.08589340001344681,0.9268572330474854
knees_forward_error,0.631335437297821,0.3449521064758301,0.055094826966524124,0.9998286962509155,0.46905550360679626,0.37819549441337585,0.18038223683834076,0.9994008541107178,0.5637263655662537,0.4245354235172272,-0.22572721540927887,0.99985271692276,0.35982438921928406,0.5694068670272827,0.16375429928302765,0.9998771548271179,0.42950528860092163,0.6029233932495117,-0.16430290043354034,0.9999766945838928,0.44927453994750977,0.5822617411613464,0.6524659395217896,0.09248927235603333,0.6239967942237854,0.6020685434341431,-0.035284701734781265,0.8764339089393616,0.43194425106048584,0.6800099611282349,0.7846800684928894,0.40206781029701233,0.5261722207069397,0.7585505247116089,-0.054111313074827194,0.9309818744659424
knees_forward_error,0.63060462474823,0.31840118765830994,0.2939375936985016,0.9998852014541626,0.46626704931259155,0.3515453636646271,0.2852283716201782,0.9995241761207581,0.5740250945091248,0.3962688744068146,-0.09892445057630539,0.9998986721038818,0.36211279034614563,0.5429952144622803,0.17159463465213776,0.9999129772186279,0.43060657382011414,0.5731474161148071,-0.1719929724931717,0.9999843835830688,0.49164390563964844,0.565017819404602,0.6929236054420471,0.08808522671461105,0.6264978051185608,0.5927903652191162,-0.11830173432826996,0.8987919688224792,0.42875635623931885,0.6662590503692627,0.6913658380508423,0.40793028473854065,0.5262657999992371,0.759421706199646,-0.3775671720504761,0.9484202861785889
knees_forward_error,0.6192688345909119,0.30705589056015015,0.407207190990448,0.9999028444290161,0.4649464786052704,0.3399742841720581,0.3289192318916321,0.9995328187942505,0.5732900500297546,0.38042470812797546,-0.007207174319773912,0.9999163150787354,0.35911810398101807,0.5292264819145203,0.16857676208019257,0.9999317526817322,0.4324110448360443,0.5585227608680725,-0.16895030438899994,0.9999880790710449,0.4622732400894165,0.5529778599739075,0.6927911043167114,0.08963634073734283,0.6111613512039185,0.5853212475776672,-0.10055260360240936,0.9144802093505859,0.38325345516204834,0.646915078163147,0.6563859581947327,0.43340009450912476,0.5221444368362427,0.7594247460365295,-0.37980034947395325,0.9588276743888855
knees_forward_error,0.5589616298675537,0.360895037651062,0.2632727324962616,0.9993047118186951,0.3813236355781555,0.4038655459880829,0.10508663207292557,0.9990630745887756,0.5691247582435608,0.4342152178287506,-0.04473790526390076,0.9996246695518494,0.32266318798065186,0.6544882655143738,0.10926303267478943,0.9992421269416809,0.43547025322914124,0.6746196746826172,-0.11045777052640915,0.9997542500495911,0.37869784235954285,0.7155335545539856,0.5224676132202148,0.4295593202114105,0.6269221901893616,0.755219042301178,0.06337371468544006,0.9601494073867798,0.33853408694267273,0.8769156336784363,0.5355551242828369,0.7210611701011658,0.4963459372520447,0.9329276084899902,0.019470421597361565,0.9370049834251404
knees_forward_error,0.5392578840255737,0.3768470287322998,0.29969945549964905,0.9995882511138916,0.38794443011283875,0.43104469776153564,0.11234761774539948,0.9992309808731079,0.5779004693031311,0.45699119567871094,-0.03836946189403534,0.9997174143791199,0.31843316555023193,0.6773339509963989,0.10611603409051895,0.9994222521781921,0.42361414432525635,0.6998594403266907,-0.10725308954715729,0.9998285174369812,0.37899109721183777,0.7241365313529968,0.5379753708839417,0.3845392167568207,0.6279189586639404,0.7615360021591187,0.05640020594000816,0.9713409543037415,0.34055399894714355,0.8796272277832031,0.5768042802810669,0.6697041392326355,0.4926934242248535,0.9393107295036316,-0.015331339091062546,0.9480130672454834
knees_forward_error,0.5630799531936646,0.42505699396133423,0.3452151119709015,0.9997619986534119,0.39350318908691406,0.4614124298095703,0.18600094318389893,0.999463677406311,0.553382396697998,0.486242413520813,-0.05330318957567215,0.9998382329940796,0.31620675325393677,0.7050459980964661,0.13079912960529327,0.9996457695960999,0.4238198399543762,0.7226152420043945,-0.1320302039384842,0.9999035000801086,0.387498676776886,0.7249825596809387,0.6104351282119751,0.3212570548057556,0.6325969099998474,0.7680975794792175,0.08334166556596756,0.9740197658538818,0.34142005443573,0.8790969252586365,0.6022195816040039,0.6028786301612854,0.4939613938331604,0.9453279972076416,-0.059074122458696365,0.9541917443275452
knees_forward_error,0.5633609890937805,0.4417805075645447,0.32112443447113037,0.9998174905776978,0.39433997869491577,0.4750255048274994,0.15160241723060608,0.9995503425598145,0.5535662770271301,0.5028924942016602,-0.050852131098508835,0.9998782277107239,0.31222614645957947,0.7134869694709778,0.12009304016828537,0.999733030796051,0.4204424321651459,0.7329189777374268,-0.12133610248565674,0.9999305009841919,0.3832557499408722,0.7324534058570862,0.5864116549491882,0.30441945791244507,0.6396792531013489,0.7741416096687317,0.0940626785159111,0.9710059762001038,0.33995378017425537,0.8807063698768616,0.5414388179779053,0.5584071278572083,0.49491024017333984,0.9474210739135742,-0.025276267901062965,0.9510893225669861
knees_forward_error,0.5616137981414795,0.4572652280330658,0.2919192910194397,0.9998765587806702,0.3942095935344696,0.4890637993812561,0.2059437334537506,0.9996574521064758,0.5442706346511841,0.5193280577659607,-0.08985470235347748,0.9999128580093384,0.30799686908721924,0.7302416563034058,0.13652825355529785,0.9998129606246948,0.41143763065338135,0.7487108111381531,-0.13771450519561768,0.9999511241912842,0.39932048320770264,0.7185548543930054,0.6177836060523987,0.26221635937690735,0.6471192240715027,0.7763857245445251,0.09680125117301941,0.9622901082038879,0.3385970890522003,0.8794586062431335,0.5544942021369934,0.5331186056137085,0.49623093008995056,0.9465344548225403,-0.002859448315575719,0.9483036398887634
knees_forward_error,0.5654810667037964,0.4710010886192322,0.32737410068511963,0.9998893141746521,0.39482808113098145,0.4956216514110565,0.21172592043876648,0.9996950626373291,0.5441738963127136,0.5389305353164673,-0.0891542136669159,0.9999261498451233,0.302113801240921,0.7360290288925171,0.14631026983261108,0.9998510479927063,0.4023514688014984,0.758223831653595,-0.1473560929298401,0.9999604225158691,0.4027891755104065,0.7286142110824585,0.6114274263381958,0.2328258603811264,0.6466705799102783,0.776585042476654,0.05679759010672569,0.9566073417663574,0.33880794048309326,0.8755665421485901,0.5982439517974854,0.5174754858016968,0.49777352809906006,0.9442598223686218,-0.008896799758076668,0.946537435054779
knees_forward_error,0.5725216865539551,0.4923231303691864,0.20484422147274017,0.9998617172241211,0.394971638917923,0.5103591084480286,0.12870901823043823,0.9997233748435974,0.5386103987693787,0.555133044719696,-0.14403043687343597,0.9999260306358337,0.2966560125350952,0.7545290589332581,0.1330302357673645,0.9998539686203003,0.3950684368610382,0.7806527614593506,-0.1339377462863922,0.999957799911499,0.40436962246894836,0.7411210536956787,0.5651137232780457,0.2222309410572052,0.6518154144287109,0.7765690088272095,0.05020958557724953,0.9475730657577515,0.3398939371109009,0.8636960983276367,0.592644989490509,0.4538586139678955,0.49554887413978577,0.946658730506897,0.07877633720636368,0.9251836538314819
knees_forward_error,0.5738529562950134,0.5031095743179321,0.1845831274986267,0.999797523021698,0.39492300152778625,0.5157440900802612,0.10981201380491257,0.9997241497039795,0.5471144914627075,0.5612183809280396,-0.14466212689876556,0.9999210238456726,0.2982301712036133,0.7633119225502014,0.12544646859169006,0.9998444318771362,0.4062338173389435,0.7892590761184692,-0.12664982676506042,0.9999547600746155,0.40504711866378784,0.748161256313324,0.5876586437225342,0.2493673413991928,0.6546811461448669,0.7771891951560974,0.1129089742898941,0.9511741995811462,0.35203954577445984,0.8684571981430054,0.5868076086044312,0.4831012487411499,0.49382978677749634,0.9491751790046692,0.1412300318479538,0.9281387329101562
knees_forward_error,0.5749627351760864,0.48312076926231384,0.2776746451854706,0.999779999256134,0.3933478891849518,0.49723899364471436,0.215776264667511,0.9997327923774719,0.5422960519790649,0.5393069982528687,-0.1124429702758789,0.9999250769615173,0.2954595685005188,0.7351799011230469,0.14396825432777405,0.9998421669006348,0.4059755802154541,0.7577455043792725,-0.14525413513183594,0.9999510645866394,0.39440712332725525,0.730560302734375,0.6655603647232056,0.23281040787696838,0.6450589299201965,0.7657550573348999,0.0574248768389225,0.9482002854347229,0.3484141528606415,0.8692390322685242,0.6679074764251709,0.494151771068573,0.4928736686706543,0.9454607367515564,-0.015320854261517525,0.9304389357566833
knees_forward_error,0.5673361420631409,0.4551484286785126,0.27694636583328247,0.9997615218162537,0.3967013955116272,0.47652435302734375,0.1918347179889679,0.9997292160987854,0.5531513094902039,0.5077477097511292,-0.08401771634817123,0.9999316334724426,0.2903119623661041,0.7148589491844177,0.14127840101718903,0.9998704195022583,0.38987982273101807,0.7361361384391785,-0.14258961379528046,0.9999605417251587,0.38343003392219543,0.7308893203735352,0.6175103187561035,0.22954003512859344,0.6331294775009155,0.758324921131134,0.08169272541999817,0.9541365504264832,0.3374637961387634,0.8718323707580566,0.5466272830963135,0.5147508382797241,0.49533307552337646,0.9405611753463745,-0.015606377273797989,0.9393703937530518
knees_forward_error,0.5624975562095642,0.438839852809906,0.3495577573776245,0.999799907207489,0.39010995626449585,0.45861494541168213,0.2282102406024933,0.9997218251228333,0.5501163601875305,0.4966294467449188,-0.021050354465842247,0.9999405741691589,0.2844761312007904,0.6980971693992615,0.13971051573753357,0.9998989701271057,0.3880045413970947,0.7185064554214478,-0.14099359512329102,0.9999708533287048,0.4073159396648407,0.7253453731536865,0.655250072479248,0.20309603214263916,0.6231597065925598,0.7557722330093384,0.03419268876314163,0.9592331647872925,0.3336872458457947,0.8702846169471741,0.5356085300445557,0.5335549116134644,0.49658501148223877,0.9426285028457642,-0.18599896132946014,0.9513577222824097
knees_forward_error,0.5581395626068115,0.4156321585178375,0.3737524151802063,0.9998165369033813,0.38700005412101746,0.446244478225708,0.2315395623445511,0.999671220779419,0.561137855052948,0.4671962857246399,0.04130665957927704,0.9999402761459351,0.28330954909324646,0.6782724261283875,0.1314433217048645,0.9999101758003235,0.38830021023750305,0.6953942775726318,-0.1323828250169754,0.9999770522117615,0.40122735500335693,0.7063009142875671,0.632570743560791,0.21201109886169434,0.6093424558639526,0.7501843571662903,-0.05169200524687767,0.9681772589683533,0.336673378944397,0.8710770606994629,0.5924476385116577,0.5697721838951111,0.49880483746528625,0.9419375061988831,-0.3371339440345764,0.9630951285362244
knees_forward_error,0.5592262744903564,0.39669421315193176,0.285164475440979,0.9997754096984863,0.3854959011077881,0.4248051643371582,0.18554683029651642,0.9996222257614136,0.5589565634727478,0.4430379569530487,-0.020354796200990677,0.9999292492866516,0.2833555042743683,0.6568502187728882,0.13954415917396545,0.9999067783355713,0.38492441177368164,0.6766548156738281,-0.14034323394298553,0.9999792575836182,0.40675580501556396,0.6999244093894958,0.5756081342697144,0.2140834927558899,0.608566403388977,0.7464599609375,-0.04376845806837082,0.9751839637756348,0.34889867901802063,0.8579031825065613,0.5513298511505127,0.5847885012626648,0.49849140644073486,0.9397586584091187,-0.2504836916923523,0.9704634547233582
knees_forward_error,0.5612999200820923,0.36789876222610474,0.30545514822006226,0.9998029470443726,0.38096657395362854,0.3952443301677704,0.2975538969039917,0.9994714856147766,0.5462181568145752,0.40779197216033936,-0.04963193088769913,0.9999085664749146,0.28729933500289917,0.6353340744972229,0.14587491750717163,0.9998785853385925,0.3869068920612335,0.6535404920578003,-0.1463521420955658,0.999976634979248,0.39317601919174194,0.6998148560523987,0.5768250226974487,0.2694159746170044,0.603561282157898,0.7463293075561523,-0.07318269461393356,0.9819111227989197,0.3494512140750885,0.871225893497467,0.574455201625824,0.6152327656745911,0.4941193759441376,0.9424610733985901,-0.28706634044647217,0.9750859141349792
knees_forward_error,0.5095481276512146,0.5506141185760498,0.4981372058391571,0.9999507665634155,0.4735352694988251,0.6071814298629761,0.18381765484809875,0.9999319911003113,0.5814074873924255,0.6029505133628845,0.29926756024360657,0.9999521970748901,0.5204370021820068,0.7749190330505371,-0.05813296139240265,0.9999736547470093,0.5929976105690002,0.7676764726638794,0.057588715106248856,0.9999674558639526,0.42969709634780884,0.7851471304893494,0.16966186463832855,0.9986489415168762,0.6189273595809937,0.7959451675415039,0.32823169231414795,0.9922638535499573,0.46573126316070557,0.9055460691452026,-0.0693853348493576,0.9981107115745544,0.6144917607307434,0.8980244398117065,0.06164959445595741,0.9949200749397278
knees_forward_error,0.5092822313308716,0.5500702857971191,0.505932092666626,0.9999667406082153,0.472084105014801,0.6058053970336914,0.18645787239074707,0.9999322891235352,0.5813978314399719,0.6018914580345154,0.3072471022605896,0.9999557733535767,0.5208485126495361,0.7725465297698975,-0.06091899424791336,0.999980092048645,0.5931275486946106,0.7644874453544617,0.06039023399353027,0.9999754428863525,0.4316848814487457,0.7848827242851257,0.1455000340938568,0.998899519443512,0.607530415058136,0.80721515417099,0.3246311545372009,0.9922500252723694,0.4666577875614166,0.9058935642242432,-0.11145573109388351,0.9985597133636475,0.6145725250244141,0.9009311199188232,0.028554972261190414,0.9961156845092773
knees_forward_error,0.5088480114936829,0.5355417728424072,0.5208801031112671,0.9999726414680481,0.47056061029434204,0.5938931703567505,0.203961580991745,0.999894380569458,0.5807463526725769,0.5887197852134705,0.32905328273773193,0.999923586845398,0.5194544196128845,0.7552268505096436,-0.05677678808569908,0.9999755024909973,0.5917780995368958,0.7441893815994263,0.056216172873973846,0.9999691247940063,0.44543176889419556,0.7801082134246826,0.08564626425504684,0.9983596205711365,0.5978623628616333,0.8067103028297424,0.2545415461063385,0.9864004254341125,0.46813827753067017,0.9029626846313477,-0.15814641118049622,0.9970669746398926,0.6144108772277832,0.9007807970046997,-0.007069719955325127,0.9924107193946838
knees_forward_error,0.5083587765693665,0.517667293548584,0.5419126152992249,0.9999753832817078,0.47052711248397827,0.5719634294509888,0.21635708212852478,0.9998262524604797,0.5773946046829224,0.5662988424301147,0.3287377953529358,0.9998963475227356,0.5175788998603821,0.7247154712677002,-0.049116697162389755,0.9999521374702454,0.5902482867240906,0.7167842984199524,0.048964835703372955,0.9999446868896484,0.45188066363334656,0.771735429763794,0.05608396977186203,0.9986404180526733,0.6015451550483704,0.7884044051170349,0.21982641518115997,0.9896151423454285,0.4684239625930786,0.9008305072784424,-0.15571795403957367,0.9968476891517639,0.615424394607544,0.8977173566818237,-0.0157899409532547,0.9929841160774231
knees_forward_error,0.5076223015785217,0.4990216791629791,0.5260879397392273,0.999973475933075,0.4720678925514221,0.5514672994613647,0.19853559136390686,0.9997830390930176,0.5769009590148926,0.5508999824523926,0.31669220328330994,0.999862551689148,0.5147583484649658,0.7009172439575195,-0.05222686007618904,0.9999100565910339,0.5875557065010071,0.6937987804412842,0.05207659304141998,0.9998988509178162,0.4552849531173706,0.7683562636375427,-0.0029842397198081017,0.9986679553985596,0.5946051478385925,0.7755690217018127,0.1605212390422821,0.9910276532173157,0.4696138799190521,0.900005578994751,-0.17191995680332184,0.996997058391571,0.6155021786689758,0.8904823660850525,-0.026828330010175705,0.9934492707252502
knees_forward_error,0.5025269389152527,0.46391502022743225,0.5343974232673645,0.9999510645866394,0.47237029671669006,0.5129110813140869,0.22048504650592804,0.9996994733810425,0.5740536451339722,0.5150834918022156,0.3386157751083374,0.9998230338096619,0.5101976990699768,0.6649677157402039,-0.04211071506142616,0.9998621344566345,0.5821614861488342,0.6567407846450806,0.041700880974531174,0.9998475313186646,0.45768308639526367,0.7626084089279175,-0.0475500263273716,0.9991126656532288,0.5901398062705994,0.7594437599182129,0.07675513625144958,0.9945124983787537,0.47274890542030334,0.888957142829895,-0.20653201639652252,0.9955331087112427,0.6164251565933228,0.8802080154418945,-0.10680022835731506,0.9909989833831787
knees_forward_error,0.5190085172653198,0.425630658864975,0.060413070023059845,0.999947190284729,0.5637598633766174,0.5197579860687256,-0.22131727635860443,0.9999296069145203,0.6620253324508667,0.46490442752838135,0.13541404902935028,0.999659538269043,0.6879693865776062,0.7468931674957275,-0.14357121288776398,0.9999868273735046,0.7379330992698669,0.7060856819152832,0.14359194040298462,0.9999223351478577,0.5034862756729126,0.7643802165985107,-0.11438543349504471,0.9916040301322937,0.6467342972755432,0.7083536386489868,0.47561660408973694,0.41724544763565063,0.5794163346290588,0.9420663118362427,-0.1532077044248581,0.9827060103416443,0.6988824605941772,0.8052522540092468,0.6478229761123657,0.5686112642288208
knees_forward_error,0.5316655039787292,0.41228848695755005,0.11993900686502457,0.9999551177024841,0.5658015608787537,0.5081769227981567,-0.20279560983181,0.9999315738677979,0.6609044671058655,0.4577963650226593,0.15553788840770721,0.9997173547744751,0.6902740597724915,0.7407569289207458,-0.14513570070266724,0.9999879598617554,0.742333710193634,0.7034509778022766,0.1450279951095581,0.9999339580535889,0.506079375743866,0.7580482959747314,-0.1450827568769455,0.9916031956672668,0.665650486946106,0.7055208086967468,0.5520689487457275,0.4137602746486664,0.5831983685493469,0.9394562244415283,-0.2419847697019577,0.9829533100128174,0.7424018979072571,0.8033595085144043,0.7282454967498779,0.5673068761825562
