label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v
no_error,0.505125761,0.565061331,0.231040165,0.999892473,0.390627086,0.597200871,0.074113496,0.999812841,0.522791445,0.625351369,-0.000289534,0.999919772,0.339332193,0.791478932,0.057784941,0.999933958,0.422346443,0.811251462,-0.058760073,0.999975145,0.361464977,0.827051878,0.44756496,0.307320237,0.528232872,0.842614114,0.208509937,0.888852894,0.357556552,0.967699289,0.445120454,0.575372577,0.510130823,0.996225774,0.152248695,0.865398467
no_error,0.504556298,0.554930627,0.288282752,0.999891341,0.38904956,0.585492909,0.122881822,0.999768138,0.520869434,0.611675739,0.047598969,0.99992305,0.337554634,0.779711366,0.059640817,0.999931574,0.421113312,0.798580408,-0.060490701,0.999976456,0.368720382,0.827747822,0.43240577,0.253749907,0.518270671,0.839501381,0.135389477,0.906034172,0.357719243,0.974441826,0.378960341,0.593313038,0.50985831,0.996419787,-0.028733565,0.892117083
no_error,0.501744032,0.403220296,0.029287854,0.999965727,0.352418065,0.431296796,0.055040959,0.999715865,0.466290593,0.473805994,-0.290654361,0.999962211,0.248902261,0.646966755,0.157305568,0.999878526,0.313865423,0.667911708,-0.157285556,0.999978781,0.380190611,0.648247361,0.6003142,0.284405738,0.503675342,0.705811381,-0.019796016,0.987171233,0.289845854,0.746203601,0.841841042,0.670538723,0.393594205,0.840524375,0.044895574,0.985016584
no_error,0.509220123,0.408039927,0.073188573,0.999961495,0.353122473,0.441965699,0.01615832,0.999778926,0.480887771,0.489459008,-0.260562658,0.999960601,0.253358185,0.654973924,0.146524131,0.999902725,0.320149481,0.681565523,-0.146616161,0.999981165,0.37630108,0.649508536,0.616692603,0.270359039,0.501643181,0.6995309,0.072004564,0.981865287,0.293891221,0.742398143,0.839144111,0.649740934,0.397916675,0.835240364,0.206247747,0.978901088
no_error,0.511568666,0.412143588,0.073119305,0.99996388,0.353983611,0.447443128,-0.001346295,0.999807596,0.489805639,0.50019002,-0.250120193,0.999959528,0.257502168,0.667489052,0.137152269,0.999917865,0.33009854,0.69822228,-0.137421325,0.999982297,0.369965225,0.651408255,0.655734837,0.241749421,0.503468335,0.691360652,0.142173693,0.967327654,0.292131573,0.738975525,0.916989207,0.600090086,0.398573905,0.828191519,0.343790501,0.961756885
no_error,0.510848761,0.437640011,0.081711911,0.999963641,0.364376396,0.462697268,0.016411319,0.999773622,0.485556394,0.522919297,-0.226090088,0.99995029,0.267673135,0.685418069,0.131576017,0.999909461,0.327283263,0.716083944,-0.131801546,0.999978721,0.392517358,0.640808761,0.606987536,0.194552287,0.50115025,0.695349574,0.047439214,0.937710643,0.295680523,0.736720979,0.883917332,0.501782,0.400898844,0.825730741,0.218933716,0.917539835
no_error,0.507410467,0.440506995,0.094687007,0.999954343,0.36541909,0.467468441,0.052443516,0.999727249,0.483490676,0.530539751,-0.238249362,0.999949574,0.270919561,0.696160972,0.144080818,0.999870837,0.32392776,0.724583745,-0.144122273,0.999971867,0.401752114,0.638433397,0.585009694,0.165123507,0.503040612,0.692645252,0.034976952,0.928886533,0.323993146,0.740434527,0.898743868,0.410710335,0.405054331,0.82350421,0.247224882,0.883053064
no_error,0.512865901,0.427925706,0.125442326,0.999959409,0.364493519,0.457931727,0.048348304,0.999738693,0.486758083,0.510191262,-0.229335338,0.999955893,0.269932389,0.682833314,0.140564308,0.999884665,0.329609901,0.715671897,-0.140776485,0.999975085,0.397676736,0.644300818,0.629164696,0.15841195,0.508785546,0.692644477,0.018019034,0.925705075,0.309798449,0.743063688,0.8852337,0.403733253,0.405775428,0.826205969,0.128522962,0.878872752
no_error,0.52570641,0.401267886,0.079336017,0.999957621,0.366127163,0.438239753,0.097955629,0.999781668,0.481388927,0.477443308,-0.306570858,0.999964178,0.254523814,0.649986029,0.165516645,0.999915183,0.326736391,0.675767064,-0.165763557,0.999980092,0.359467924,0.656739295,0.677860379,0.174252898,0.504980326,0.696618259,0.074457496,0.941188931,0.293581158,0.753502071,0.922125161,0.47841236,0.395373911,0.840379059,0.217379689,0.911626816
no_error,0.528373182,0.385975182,0.113818012,0.999961019,0.372577488,0.422843724,0.106707677,0.999793053,0.489262432,0.459570438,-0.275528342,0.999964714,0.249446213,0.630294442,0.165058389,0.999938726,0.322027385,0.655507326,-0.1653658,0.999984801,0.345556349,0.648774683,0.69272697,0.169234589,0.49159199,0.70182693,0.060724396,0.949075043,0.289356172,0.751535714,0.943351209,0.532776594,0.392850399,0.84458679,0.159576356,0.934834719
no_error,0.571475983,0.319515169,0.159014821,0.999968529,0.417866349,0.362174779,0.1717318,0.999741793,0.536233783,0.396932304,-0.241358966,0.99997586,0.311914712,0.573392868,0.173689499,0.999950051,0.373983264,0.593279123,-0.173740104,0.999991179,0.423998713,0.627671778,0.659102499,0.233359322,0.543562055,0.688963175,-0.060368102,0.983872414,0.342316896,0.744526565,0.847912252,0.714082897,0.435959458,0.836134315,-0.086976148,0.983599067
no_error,0.545893848,0.268600494,0.240818739,0.99997741,0.396078676,0.316742063,0.16513288,0.999634981,0.528015375,0.343134403,-0.172856852,0.999977469,0.307067394,0.530777097,0.160740346,0.99991399,0.369715273,0.547552884,-0.16085811,0.999988675,0.3841618,0.580239713,0.659412563,0.300677627,0.508600533,0.655583799,-0.100487307,0.990683019,0.323079884,0.711258709,0.818852127,0.78447628,0.424221367,0.806795955,-0.241913393,0.991877973
no_error,0.359925061,0.442414016,0.213788018,0.998680472,0.398830831,0.473264217,-0.108747602,0.999688864,0.458474696,0.477511734,0.360187024,0.997017503,0.5105232,0.679625154,-0.18323642,0.999829113,0.557698727,0.679997265,0.183146179,0.999317825,0.358645082,0.739139199,-0.22680743,0.941102207,0.438892633,0.751903713,0.449499816,0.378039986,0.417253971,0.908766866,-0.32763803,0.967564702,0.489409655,0.874274611,0.555672586,0.486951262
no_error,0.357790977,0.459735811,0.241197109,0.998664916,0.397714168,0.494497359,-0.100172721,0.99962461,0.45817247,0.497942299,0.345459372,0.996481597,0.516194761,0.691045642,-0.175138295,0.999843478,0.560724974,0.694090784,0.174968123,0.999323428,0.35396409,0.739352047,-0.169809282,0.946047723,0.438945442,0.754671395,0.449653625,0.343832701,0.416833997,0.907649696,-0.265086293,0.96615994,0.488717437,0.87593013,0.518766522,0.458538383
no_error,0.355818987,0.478205085,0.265751034,0.997523189,0.385629505,0.519163907,-0.097055189,0.999380052,0.453954369,0.515819132,0.332977176,0.994818389,0.515490413,0.702355385,-0.164640501,0.999841988,0.561937153,0.707141221,0.16447562,0.999336481,0.353071302,0.744974375,-0.102296755,0.943739474,0.452893853,0.764875293,0.469769686,0.305414885,0.415466011,0.904160619,-0.165148675,0.9578408,0.491195679,0.877993584,0.56649816,0.454315901
no_error,0.348876953,0.498842776,0.233064651,0.996045113,0.382899523,0.539876044,-0.108553112,0.999316096,0.45060581,0.531373501,0.304906368,0.993716061,0.508812845,0.718365073,-0.155758679,0.99986881,0.559101939,0.722158968,0.155607387,0.999452353,0.34934932,0.749462485,-0.076600991,0.931882441,0.456160694,0.764107525,0.489805549,0.238570899,0.418503135,0.899605095,-0.130710661,0.946874738,0.492457122,0.882343113,0.600703597,0.422441036
no_error,0.347745359,0.510459423,0.223336086,0.995523751,0.380085796,0.552989542,-0.117158376,0.999346852,0.448040217,0.542625368,0.296398282,0.993362904,0.502865136,0.726248205,-0.151649252,0.999888957,0.557185948,0.731775284,0.151537269,0.999509037,0.348405182,0.749759316,-0.078988723,0.929971695,0.45701611,0.759093463,0.524618089,0.189721048,0.418769658,0.904023409,-0.116357714,0.940057695,0.493625849,0.885172069,0.667254984,0.386568338
no_error,0.346469492,0.518098712,0.254022509,0.996031702,0.378009051,0.557305396,-0.085650936,0.999440074,0.445448279,0.549213648,0.282107294,0.993583024,0.501993954,0.737319171,-0.147141218,0.999908209,0.55605191,0.740764499,0.146976709,0.999580979,0.343511075,0.749918818,-0.030548073,0.928256691,0.460453838,0.760036826,0.532945693,0.157368109,0.413547784,0.902218103,-0.053313829,0.937726498,0.492170811,0.881623089,0.658928692,0.381855607
no_error,0.34724623,0.513723731,0.329940617,0.996034205,0.375163198,0.55271703,-0.011755247,0.999467373,0.443903953,0.546941161,0.345231295,0.99374032,0.501267493,0.733669519,-0.14766039,0.999918759,0.555795491,0.738403082,0.147468865,0.999622345,0.337283731,0.74999243,-0.02971942,0.931178391,0.461016923,0.756375849,0.550440013,0.147510573,0.410252422,0.904605746,-0.161246344,0.941827834,0.491958886,0.880681932,0.62764895,0.39756313
no_error,0.348615587,0.479100287,0.366361201,0.996703684,0.366418719,0.525831521,-0.007193969,0.999370456,0.453056812,0.523142099,0.377393335,0.993959069,0.502465606,0.700670242,-0.145867199,0.99994123,0.557957411,0.708289564,0.14553836,0.999723136,0.340468377,0.750998259,-0.074924044,0.943391383,0.463597655,0.748537183,0.533742905,0.143117055,0.411100984,0.900859118,-0.202305213,0.950600445,0.492024064,0.88138026,0.61405015,0.433492005
no_error,0.348166734,0.452583939,0.266896755,0.996504664,0.366921484,0.50064826,-0.078696325,0.999130249,0.450278431,0.500549078,0.355865896,0.993402064,0.509618282,0.678102732,-0.152574196,0.999929011,0.556651771,0.686995625,0.152235404,0.999707758,0.344448954,0.745522261,-0.122739941,0.947957397,0.452477992,0.746593654,0.420047253,0.154449537,0.417737305,0.897134542,-0.227300301,0.948824644,0.490752637,0.882964194,0.480631024,0.442501694
no_error,0.347623825,0.434762836,0.209796801,0.995657623,0.368309587,0.4805547,-0.111458473,0.999052465,0.445588738,0.479959816,0.319485247,0.991278112,0.511798501,0.663916647,-0.152780652,0.999923468,0.553186119,0.669018924,0.152426109,0.99968946,0.349087,0.744489431,-0.175232038,0.9520576,0.449763894,0.739091575,0.365090519,0.216282651,0.420920074,0.903816521,-0.264381707,0.953810334,0.492751598,0.880832195,0.421180695,0.484461367
no_error,0.349711746,0.418460816,0.237676218,0.995811462,0.369168043,0.466197491,-0.089182064,0.999060333,0.4443205,0.461722225,0.347557425,0.990048945,0.508334816,0.65543586,-0.152847782,0.999924958,0.550154567,0.655771971,0.152516797,0.999682069,0.350156456,0.743026793,-0.203400195,0.957367718,0.450446188,0.736703455,0.369830608,0.269273311,0.422335774,0.909353375,-0.327941477,0.958075762,0.493628085,0.875906289,0.430782527,0.517655909
no_error,0.354362696,0.388934225,0.177146271,0.996335328,0.37313354,0.449541837,-0.165912583,0.999144316,0.445130557,0.449762702,0.308831662,0.988547564,0.508003294,0.644311965,-0.164848045,0.999924719,0.547267973,0.644836187,0.164933026,0.999649227,0.351384163,0.739158988,-0.230108395,0.963104486,0.442324668,0.729617774,0.362315327,0.300094217,0.42353043,0.910313845,-0.285453439,0.963059068,0.491495341,0.871248007,0.489661276,0.534994721
no_error,0.794730425,0.451482445,0.312996358,0.991679966,0.790641606,0.504665494,0.011386785,0.999047637,0.927072823,0.472612321,0.261864275,0.99360621,0.910421789,0.699865818,-0.105686434,0.995792866,1.004725337,0.685305357,0.104793012,0.99448204,0.780564547,0.73235321,-0.113525242,0.966965675,0.935785949,0.738091469,0.354753494,0.53440845,0.837777615,0.930660129,-0.281862706,0.930440843,0.970602334,0.898470044,0.357796907,0.740503609
no_error,0.792528391,0.470043302,0.31374082,0.994369984,0.785781205,0.538282335,-0.007458336,0.999213219,0.924738765,0.50180769,0.241989553,0.993038118,0.919601023,0.717312515,-0.101791725,0.997228026,1.001525283,0.70938009,0.100874767,0.996326387,0.762991905,0.736692011,-0.034731753,0.973576307,0.917974055,0.736450493,0.335659742,0.489658356,0.836765409,0.930253148,-0.21962899,0.950607479,0.969434738,0.896876335,0.224245921,0.762611747
no_error,0.787097812,0.500210345,0.25700748,0.996331334,0.786509752,0.572479188,-0.051373258,0.999336958,0.920089006,0.533519685,0.19557558,0.99346453,0.917055547,0.753236294,-0.100998312,0.9983446,0.99165386,0.73800391,0.100046173,0.997756481,0.744822443,0.758042753,-0.01703861,0.973828733,0.900176704,0.761328459,0.334569424,0.448557734,0.834385097,0.929026484,-0.18122524,0.965129852,0.968281031,0.899574995,0.220992982,0.7823807
no_error,0.787748456,0.519096255,0.256454825,0.997132242,0.786568761,0.592280388,-0.068261713,0.999383807,0.916878462,0.554073036,0.16947867,0.994185209,0.915444672,0.775502026,-0.109982066,0.998872757,0.988853157,0.760212481,0.109096199,0.99840647,0.7375319,0.758124173,-0.013703492,0.972485721,0.90320313,0.765979171,0.35165441,0.402598888,0.833172202,0.92564857,-0.06187341,0.967918396,0.968452752,0.900424838,0.341965109,0.758283675
no_error,0.789614439,0.523733795,0.211676791,0.997840822,0.786705077,0.600022078,-0.10188432,0.999477267,0.91113162,0.567341983,0.178905144,0.995218515,0.906749725,0.79176867,-0.11342977,0.999230266,0.97934562,0.776753128,0.112587772,0.998874664,0.735801399,0.760323286,0.018628273,0.96396035,0.90688622,0.775412798,0.431488216,0.354969978,0.83120662,0.922849417,-0.064411528,0.964466155,0.968918145,0.896347344,0.402829677,0.723574638
no_error,0.790076971,0.523139715,0.249633342,0.998332262,0.784876466,0.597400427,-0.083531253,0.999557912,0.91204834,0.567667365,0.176214337,0.995716691,0.907521486,0.785884321,-0.113962837,0.999478936,0.979033232,0.771603763,0.113090239,0.999211013,0.742042243,0.76215148,0.016340993,0.961727321,0.90358901,0.772828817,0.418339521,0.327884614,0.831596494,0.922587633,-0.077269219,0.966461539,0.968399882,0.897482455,0.377209157,0.714585185
no_error,0.789178908,0.508053303,0.228721082,0.998490334,0.782928169,0.572989106,-0.101337314,0.999557018,0.91470921,0.541988611,0.165369898,0.995500863,0.90303123,0.767305851,-0.11654079,0.999634743,0.978513181,0.75140202,0.115634829,0.999402761,0.754391432,0.763663054,-0.046622783,0.962293863,0.907492101,0.767594159,0.404104292,0.337315887,0.831514835,0.922569275,-0.111144967,0.967196822,0.966491163,0.897945523,0.398631245,0.713993192
no_error,0.786688447,0.482295036,0.311174631,0.998095989,0.794838369,0.537995875,-0.033572167,0.999308586,0.919214904,0.506338418,0.239762381,0.990965128,0.921657145,0.725793302,-0.119493127,0.999725223,0.998476982,0.708905935,0.118700825,0.999416173,0.770008743,0.741476119,-0.169117272,0.967891753,0.903053701,0.743133903,0.288771868,0.353395969,0.831130743,0.922452211,-0.259385645,0.969486892,0.966097832,0.893692434,0.305484682,0.694275022
no_error,0.787293434,0.461975634,0.350838065,0.997665524,0.800646603,0.508815527,0.033746608,0.999141276,0.922233164,0.48488903,0.285533786,0.987435758,0.92134136,0.693946898,-0.121704303,0.999766529,0.99896729,0.679370344,0.120822124,0.999397755,0.777624249,0.739092469,-0.159947872,0.976037383,0.903998673,0.741856635,0.286035985,0.448157102,0.831855595,0.929377854,-0.314160019,0.973872304,0.966869652,0.902397037,0.23232013,0.715273619
no_error,0.78876096,0.444082886,0.344019175,0.998177648,0.799034178,0.484128952,0.020086631,0.999300718,0.924050212,0.472261101,0.297712356,0.988883078,0.906367838,0.67034477,-0.121967606,0.999835134,0.989918709,0.660347998,0.121035576,0.999553502,0.786375821,0.737562478,-0.197804689,0.982849598,0.907682002,0.735882998,0.333301336,0.534286559,0.833095014,0.928049922,-0.342467785,0.980273306,0.966429174,0.901884377,0.343502969,0.768939018
no_error,0.781724274,0.413357258,0.438166678,0.998521566,0.798509538,0.452002883,0.073542893,0.999379814,0.91744107,0.440213054,0.342553318,0.989962339,0.908908546,0.640408099,-0.128153622,0.999879241,0.991882563,0.630280077,0.127518699,0.999614775,0.79351449,0.740052938,-0.218375251,0.987461984,0.913390696,0.739648044,0.348854601,0.567077577,0.833756566,0.930907965,-0.332058728,0.981042564,0.968212962,0.897694468,0.417937905,0.774279475
no_error,0.783394933,0.397930443,0.388677299,0.9978773,0.807479024,0.43141222,0.033823915,0.9992975,0.916359663,0.425049782,0.35800764,0.990888357,0.915340662,0.619148314,-0.140542611,0.999896109,0.994153023,0.614153862,0.140000895,0.999631643,0.793474019,0.741252542,-0.241283119,0.98612994,0.911213458,0.734511077,0.351231188,0.516781151,0.833944082,0.933696747,-0.331040412,0.975457907,0.967900276,0.894177318,0.439116001,0.72311908
no_error,0.800250292,0.368706524,0.410466194,0.994706154,0.80616641,0.399870545,0.043015935,0.999279261,0.929362714,0.404000759,0.354082525,0.990272701,0.91248107,0.599034071,-0.137989029,0.999878883,0.991467476,0.597830415,0.137465119,0.999541998,0.794995308,0.736716568,-0.225965187,0.985315084,0.91083771,0.728828251,0.300923586,0.534707189,0.831402779,0.93008858,-0.300917089,0.970668256,0.967801213,0.892308652,0.357288629,0.712943316
no_error,0.81278795,0.330966473,0.362965494,0.994880021,0.818822145,0.367925435,0.012544511,0.999279082,0.93881309,0.377558738,0.316509396,0.989785671,0.910090148,0.577179313,-0.123491868,0.999858081,0.986387789,0.580269933,0.1229963,0.999442875,0.794298828,0.736444771,-0.201239452,0.987410247,0.917355418,0.72042352,0.232247621,0.593726337,0.830931544,0.926315725,-0.35627529,0.973578811,0.968221009,0.895151973,0.154096991,0.745944977
no_error,0.282562107,0.400098175,0.229433566,0.998833001,0.169515252,0.46667847,0.055992417,0.99913007,0.307981253,0.477370948,-0.052967314,0.998301148,0.150827423,0.707184553,0.082262605,0.998432338,0.224301308,0.723360837,-0.082783081,0.998302937,0.192224354,0.787766516,0.403996766,0.74227941,0.368372351,0.784987271,0.067703813,0.955747485,0.164560124,0.912220955,0.344100118,0.899542153,0.305663168,0.94172883,-0.07481011,0.95609349
no_error,0.282214224,0.434691221,0.3202115,0.999193311,0.17643398,0.497471273,0.083804712,0.999226689,0.322829247,0.512361407,0.021307139,0.99880749,0.146309063,0.737928748,0.072695151,0.998892844,0.224238262,0.750933826,-0.073497713,0.998854995,0.196449131,0.77560246,0.408079445,0.619806647,0.380386263,0.7788378,0.144586131,0.954943359,0.161688969,0.907784045,0.299485415,0.871351302,0.305098534,0.940493464,0.001397983,0.958926737
no_error,0.284438223,0.459407955,0.234627515,0.999351621,0.17697984,0.522752404,0.034987882,0.99930644,0.321083128,0.538472772,-0.061891317,0.99907881,0.14154619,0.765263796,0.075843982,0.999117196,0.223076403,0.776070356,-0.076681338,0.999140263,0.193326697,0.775210083,0.488507599,0.528785706,0.380299896,0.781307638,0.144587502,0.951060236,0.161808103,0.89223361,0.464095443,0.820832253,0.305053681,0.93999505,0.091946825,0.952803314
no_error,0.281307966,0.498116136,0.201730773,0.999501586,0.17663461,0.560876846,-0.002618256,0.999418676,0.323862821,0.57384342,-0.073190175,0.999339283,0.139542893,0.798605919,0.073928356,0.999377787,0.215389758,0.806024611,-0.074742116,0.999417901,0.204618216,0.785683095,0.467651963,0.451386482,0.382860541,0.784474075,0.188629448,0.935764611,0.160304964,0.905608475,0.474797875,0.761462152,0.308712751,0.938896894,0.213329211,0.93462646
no_error,0.297049046,0.549589872,0.11074774,0.999593556,0.178741723,0.600320637,-0.022344835,0.999478221,0.314139098,0.617727637,-0.150348246,0.999536693,0.140523568,0.833733737,0.083675496,0.999590576,0.217215538,0.848358393,-0.083950199,0.999633253,0.235560596,0.792508602,0.41020146,0.442129523,0.382783115,0.786402106,0.13197875,0.919268787,0.163791478,0.913460016,0.542633951,0.738798797,0.31350103,0.931689143,0.280889422,0.909621954
no_error,0.300272524,0.548530817,0.129620135,0.999684751,0.185779124,0.60375917,-0.010359353,0.999569952,0.312753797,0.624440134,-0.133487388,0.999667823,0.141965583,0.832312047,0.087669328,0.999718904,0.220302776,0.845105946,-0.087945409,0.999759614,0.230166987,0.803530037,0.404061586,0.449421227,0.386439085,0.790045977,0.125695333,0.917122066,0.167198539,0.914901495,0.520682275,0.719327748,0.31361255,0.936434209,0.263284832,0.897180974
no_error,0.303200603,0.508366108,0.253674954,0.999670267,0.188729614,0.564454973,0.010967698,0.999649107,0.320889026,0.586880445,-0.038596097,0.999747336,0.139730066,0.788345635,0.071084395,0.999813139,0.219624564,0.804809153,-0.071948163,0.999846697,0.202625453,0.798661053,0.461299896,0.453759223,0.386993617,0.784022272,0.16786325,0.919039309,0.167302087,0.913006663,0.385851234,0.731631935,0.315000415,0.935088992,0.132844299,0.899502695
no_error,0.304051369,0.473937929,0.248695314,0.999615729,0.193813562,0.531403542,0.030054055,0.999701321,0.324479789,0.551872194,-0.069348425,0.999778748,0.133959919,0.750315964,0.086949043,0.999866486,0.209941164,0.773105085,-0.087567255,0.999897242,0.232742175,0.776512265,0.386139303,0.452379137,0.366175801,0.783828199,0.101053394,0.933391154,0.165046662,0.909372628,0.395044029,0.751851678,0.311242461,0.936077416,0.103717335,0.920283616
no_error,0.303628117,0.469973296,0.248109952,0.999665856,0.190137595,0.516881168,0.066733457,0.999726534,0.314537853,0.540418088,-0.068889298,0.999806821,0.127110481,0.736856401,0.094011165,0.999899805,0.200875908,0.760225356,-0.094636768,0.999924958,0.223722965,0.772525072,0.378827065,0.468955338,0.36383459,0.769598603,0.077132873,0.945711195,0.165429294,0.906676412,0.370291412,0.778582454,0.313448906,0.927752733,0.072580829,0.937758863
no_error,0.296817362,0.461319447,0.30137074,0.9997347,0.188334569,0.507750571,0.073795587,0.999741375,0.313576341,0.528879642,-0.007668043,0.999838889,0.126359463,0.720734835,0.068756372,0.99992764,0.200150192,0.746574998,-0.069625303,0.999948204,0.200273097,0.777328491,0.408383548,0.493584484,0.337610275,0.760410547,0.174422681,0.956375599,0.164069355,0.90523994,0.290366918,0.813566625,0.313030124,0.930163682,0.043414611,0.954370081
no_error,0.293604463,0.457630485,0.333670557,0.999801636,0.185365275,0.503170252,0.133365914,0.999735057,0.311835408,0.522048473,0.021895412,0.999872506,0.11806713,0.711474419,0.078551553,0.999947846,0.192705452,0.735074818,-0.079557151,0.999964774,0.202291384,0.767018378,0.433765143,0.526403487,0.339809746,0.755383372,0.107697695,0.965575397,0.162062436,0.904741406,0.300844491,0.856335938,0.308858156,0.93587184,-0.055633646,0.967839718
no_error,0.290464282,0.453144193,0.361605585,0.999824524,0.181433141,0.499543041,0.157685518,0.999708056,0.310795158,0.517276049,0.055221032,0.999892592,0.117920704,0.701084375,0.07897839,0.999955237,0.192578807,0.726030231,-0.07997328,0.999971628,0.198592126,0.76742667,0.445313394,0.562144637,0.348790139,0.750532389,0.082153991,0.971813321,0.161296323,0.905048132,0.291000485,0.879240632,0.306470931,0.936663628,-0.124659948,0.974712014
no_error,0.289368957,0.446239263,0.319776863,0.999862731,0.177879795,0.494684547,0.132322356,0.99970746,0.305602878,0.511942625,0.031273976,0.999909043,0.118774801,0.698808968,0.076575287,0.999961436,0.194195881,0.720368624,-0.077414431,0.999977767,0.201601684,0.763143063,0.378768414,0.618300021,0.344297379,0.7474702,0.058614567,0.978402674,0.161535233,0.911134839,0.285168916,0.904463053,0.306765199,0.935884774,-0.094459966,0.981332958
no_error,0.289674848,0.443882376,0.323120624,0.999905407,0.176981702,0.486147135,0.157679692,0.999741852,0.298755586,0.503854692,0.01720117,0.999927044,0.118666254,0.695491254,0.083550036,0.999969065,0.194216713,0.716672242,-0.084322348,0.999983668,0.202029377,0.762972593,0.383659244,0.672785163,0.351510078,0.746117771,0.02299815,0.984136581,0.161430061,0.911660433,0.276348948,0.928247452,0.309831947,0.933285475,-0.156204805,0.9870767
no_error,0.522620678,0.500197291,0.471430421,0.995065808,0.499113828,0.558392048,0.117995352,0.999523222,0.646382868,0.541757524,0.285997987,0.997299135,0.58293879,0.733749688,-0.084509775,0.999924242,0.675196707,0.721502721,0.083505712,0.999754906,0.457713664,0.748798788,0.033360481,0.973226666,0.622793913,0.740188718,0.35435766,0.539160073,0.486282557,0.922096252,-0.125545561,0.975792587,0.676819563,0.868838787,0.275821388,0.782841206
no_error,0.523068249,0.514858127,0.442991734,0.996069133,0.498826176,0.5738976,0.110568084,0.999440312,0.644392729,0.557757974,0.268145323,0.997258484,0.591533899,0.752058089,-0.086233214,0.999925554,0.681418419,0.738841951,0.085213155,0.999777913,0.4561809,0.751127124,0.042020276,0.969586849,0.620400608,0.754119635,0.36365816,0.469422668,0.485392779,0.924940348,-0.101102442,0.975064516,0.674335063,0.872522593,0.302436411,0.762826443
no_error,0.52115804,0.535654604,0.320842624,0.996353567,0.498799264,0.590529084,0.039864961,0.999457479,0.643360376,0.569712579,0.202494234,0.997556567,0.597061872,0.772090554,-0.086198881,0.999934018,0.687022567,0.757707059,0.085286796,0.999803483,0.456302375,0.753395319,0.076257914,0.95599854,0.619216621,0.756166995,0.433167309,0.375982285,0.486259133,0.924933672,0.030017845,0.962307692,0.669904828,0.869612098,0.488251328,0.66808337
no_error,0.518800735,0.54697752,0.315022439,0.996724904,0.49771896,0.600821614,0.03208058,0.999567568,0.64468205,0.579985023,0.217399195,0.997992992,0.597147107,0.787332833,-0.087480634,0.999949336,0.688876569,0.770190239,0.086451143,0.999844372,0.4529863,0.759843409,0.098982304,0.95348078,0.622385085,0.758438349,0.439886004,0.312531769,0.487007201,0.926832736,0.048436049,0.955646932,0.670206785,0.870678186,0.446666509,0.604569793
no_error,0.515702188,0.542786777,0.264813513,0.996960819,0.496194512,0.600775003,-0.013650049,0.999621987,0.644747555,0.583876371,0.195898592,0.998354733,0.590888321,0.790865898,-0.093330957,0.99996376,0.68610096,0.771985829,0.092315271,0.999887049,0.447894424,0.761356533,0.112389646,0.94714582,0.615589857,0.759301603,0.437711865,0.259212762,0.486024529,0.926988184,0.04649505,0.950858235,0.671726525,0.878026247,0.411477804,0.579888523
no_error,0.512496471,0.540463805,0.368818432,0.997621,0.491990715,0.592000127,0.029158056,0.99969691,0.639599323,0.576624215,0.277368575,0.998406291,0.590757489,0.775858641,-0.105019212,0.999968886,0.683526218,0.751864135,0.104048319,0.999899805,0.455761164,0.760754406,0.027676575,0.947268069,0.601734042,0.749207973,0.41519016,0.269937575,0.484751761,0.926114798,-0.129616126,0.9530316,0.668985486,0.875188887,0.340467602,0.600374162
no_error,0.511930704,0.512095273,0.472515792,0.997855127,0.493522495,0.572281241,0.096013322,0.999688745,0.636966467,0.546193659,0.335368067,0.998107791,0.590672553,0.735007644,-0.106429949,0.99996537,0.683043122,0.715575039,0.105502047,0.999882996,0.465400845,0.754009068,0.034878079,0.954222202,0.617951989,0.737160504,0.385260135,0.332403094,0.486078382,0.922269285,-0.119311213,0.963369131,0.664707422,0.862001181,0.27837494,0.660579324
no_error,0.514213264,0.498263836,0.485716015,0.998388886,0.498461992,0.5578475,0.113180093,0.99969691,0.637318373,0.529733896,0.335210741,0.998402238,0.594383538,0.717949927,-0.103947856,0.999972582,0.682876885,0.699163079,0.102826655,0.999908805,0.471030593,0.743692577,-0.003150311,0.960112512,0.630798519,0.725355744,0.333010584,0.352737039,0.481964856,0.926881373,-0.181547254,0.971951783,0.674214125,0.870315313,0.225553572,0.723471045
no_error,0.515588999,0.482081205,0.464578748,0.998589575,0.503750563,0.537710726,0.091914825,0.999706924,0.643618047,0.513921797,0.320511132,0.998198748,0.599327743,0.704193115,-0.107588917,0.999977529,0.683010161,0.686677158,0.106699333,0.999921381,0.476457804,0.744720936,-0.062844999,0.969136,0.642147303,0.734892547,0.375019103,0.413197488,0.481369853,0.929145932,-0.219340026,0.978714168,0.67373395,0.869346559,0.35869959,0.775611401
